啊	a
佰	bdf
拜	bdi
摆	bdl
百	bdn
柏	bdo
稗	bdw
败	bdz
坌	bfa
犇	bfc
倴	bff
奔	bfg
锛	bfk
栟	bfo
笨	bfr
畚	bft
贲	bfw
苯	bfx
迸	bga
琫	bgg
嘣	bgh
绷	bgj
蹦	bgk
甭	bgn
甏	bgt
祊	bgu
蚌	bgy
浜	bha
谤	bhd
傍	bhf
玤	bhg
𠳐	bhh
绑	bhj
镑	bhk
搒	bhl
邦	bhn
棒	bho
塝	bht
膀	bhv
蒡	bhx
蚌	bhy
弊	bia
必	bic
诐	bid
币	bie
彼	bif
碧	big
鄙	bih
避	bii
跸	bik
逼	bin
弼	bio
陛	bip
笔	bir
庇	bis
毕	bit
裨	biu
闭	biw
蔽	bix
鼻	biy
婢	biz
半	bja
般	bje
伴	bjf
班	bjg
绊	bjj
钣	bjk
搬	bjl
靽	bjm
版	bjn
板	bjo
阪	bjp
昄	bjq
瓣	bjs
坂	bjt
𨭉	bjv
冰	bka
屏	bki
摒	bkl
丙	bkn
柄	bko
兵	bkp
昺	bkq
炳	bkr
病	bks
禀	bkv
秉	bkw
蛃	bky
汴	bma
忭	bmc
便	bmf
遍	bmi
编	bmj
抃	bml
鞭	bmm
边	bmp
昪	bmq
笾	bmr
辩	bms
弁	bmt
褊	bmu
卞	bmv
匾	bmw
苄	bmx
蝙	bmy
贬	bmz
彪	bna
骉	bnc
俵	bnf
飙	bng
镖	bnk
摽	bnl
标	bno
熛	bnr
瘭	bns
裱	bnu
膘	bnv
飑	bnw
藨	bnx
鳔	bny
婊	bnz
卜	boa
驳	boc
舶	boe
伯	bof
玻	bog
剥	boh
擘	boi
礴	boj
钵	bok
播	bol
柏	boo
僰	bop
簸	bor
艴	bot
袯	bou
脖	bov
博	bow
薄	box
帛	boy
憋	bpa
瘪	bps
癿	bpy
卜	bua
怖	buc
醭	bue
堡	buf
哺	buh
步	buk
捕	bul
逋	buq
簿	bur
埠	but
补	buu
布	buw
蔀	bux
𬇙	bwa
悖	bwc
糒	bwd
狈	bwe
倍	bwf
琲	bwg
呗	bwh
臂	bwi
碑	bwj
钡	bwk
鞴	bwm
北	bwn
杯	bwo
备	bwq
焙	bwr
褙	bwu
孛	bww
蓓	bwx
卑	bwy
贝	bwz
嚓	cah
漕	cca
糙	ccd
艚	cce
嘈	cch
𥕢	ccj
操	ccl
曹	ccn
槽	cco
螬	ccy
猜	cde
偲	cdf
踩	cdk
彩	cdm
材	cdo
睬	cdq
裁	cdw
菜	cdx
财	cdz
测	cea
恻	cec
侧	cef
厕	ces
册	cew
涔	cfa
参	cft
噌	cgh
层	cgi
蹭	cgk
嶒	cgy
沧	cha
舱	che
伧	chf
仓	chg
苍	chx
次	cia
词	cid
伺	cif
玼	cig
呲	cih
差	cii
磁	cij
雌	cik
刺	cip
疵	cis
祠	ciu
辞	ciw
茨	cix
赐	ciz
惨	cjc
蚕	cjg
残	cjl
灿	cjr
䅟	cjw
黪	cjy
鹾	coa
瑳	cog
磋	coj
锉	cok
措	col
棤	coo
矬	cor
厝	cos
脞	cov
莝	cox
嵯	coy
爨	cre
汆	crg
蹿	crk
攒	crl
篡	crr
囱	csa
悰	csc
聪	cse
丛	csg
匆	csj
枞	cso
熜	csr
葱	csx
粗	cud
醋	cue
徂	cuf
蹴	cuk
殂	cul
簇	cur
卒	cuv
蔟	cux
淬	cva
悴	cvc
催	cvf
璀	cvg
啐	cvh
缞	cvj
摧	cvl
翠	cvm
榱	cvo
瘁	cvs
脆	cvv
萃	cvx
崔	cvy
忖	cyc
邨	cyn
村	cyo
皴	cyt
寸	cyy
辏	cze
腠	czv
溚	daa
怛	dac
达	dag
嗒	dah
鿎	daj
跶	dak
打	dal
鞑	dam
答	dar
瘩	das
垯	dat
褡	dau
荙	dax
妲	daz
道	dca
悼	dcc
舠	dce
倒	dcf
纛	dcg
叨	dch
蹈	dck
捣	dcl
氘	dcr
刀	dcs
祷	dcu
导	dcv
稻	dcw
岛	dcy
骀	ddc
轪	dde
待	ddf
大	ddg
呆	ddh
绐	ddj
歹	ddl
叇	ddn
怠	ddt
戴	ddw
带	ddx
德	def
嘚	deh
锝	dek
地	det
澄	dga
璒	dgg
噔	dgh
磴	dgj
蹬	dgk
登	dgl
邓	dgq
灯	dgr
嶝	dgy
𬍡	dha
谠	dhd
珰	dhg
党	dhi
砀	dhj
铛	dhk
挡	dhl
档	dho
凼	dhr
垱	dht
裆	dhu
荡	dhx
弟	dia
谛	did
狄	die
低	dif
籴	dig
嘀	dih
帝	dii
缔	dij
邸	dik
抵	dil
翟	dim
髢	din
棣	dio
迪	dip
睇	diq
第	dir
底	dis
地	dit
骶	diu
敌	diw
蒂	dix
䗖	diy
嫡	diz
单	dja
惮	djc
诞	djd
耽	dje
儋	djf
啖	djh
石	djj
蛋	djk
担	djl
弹	djo
旦	djq
氮	djr
疸	djs
胆	djv
丹	djw
萏	djx
赕	djz
订	dkd
酊	dke
仃	dkf
玎	dkg
叮	dkh
碇	dkj
钉	dkk
町	dkp
盯	dkq
疔	dks
腚	dkv
萣	dkx
顶	dky
奠	dma
惦	dmc
佃	dmf
玷	dmg
殿	dmi
碘	dmj
踮	dmk
垫	dml
电	dmp
簟	dmr
店	dms
坫	dmt
典	dmw
巅	dmy
凋	dna
貂	dne
吊	dnh
窎	dni
碉	dnj
钓	dnk
掉	dnl
刁	dno
雕	dnw
鲷	dny
躲	doa
惰	doc
舵	doe
夺	dog
哆	doh
踱	dok
掇	dol
堕	dop
剟	doq
度	dos
垛	dot
裰	dou
亸	dov
朵	dow
爹	dpa
谍	dpd
喋	dph
碟	dpj
蹀	dpk
瓞	dpm
牒	dpn
楪	dpo
耋	dpp
叠	dpq
迭	dpr
堞	dpt
蝶	dpy
铥	dqk
端	dra
段	dre
瑖	drg
缎	drj
锻	drk
椴	dro
短	drr
塅	drt
耑	dry
洞	dsa
懂	dsc
东	dse
侗	dsf
咚	dsh
硐	dsj
栋	dso
冬	dsq
氡	dsr
垌	dst
胴	dsv
董	dsx
岽	dsy
督	dua
犊	duc
读	dud
独	due
毒	dug
嘟	duh
蠹	dui
镀	duk
牍	dun
杜	duo
睹	duq
笃	dur
度	dus
堵	dut
髑	duu
肚	duv
阇	duw
芏	dux
黩	duy
赌	duz
兑	dva
碓	dvj
队	dvp
怼	dvq
堆	dvt
祋	dvu
嘚	dwh
嗲	dxh
沌	dya
惇	dyc
盾	dye
吨	dyh
砘	dyj
蹲	dyk
盹	dyq
炖	dyr
墩	dyt
敦	dyv
趸	dyw
斗	dza
读	dzd
窦	dzi
钭	dzk
抖	dzl
豆	dzn
陡	dzp
篼	dzr
痘	dzs
蔸	dzx
兜	dzy
饿	eea
愕	eec
讹	eed
鹅	eee
俄	eef
噩	eeg
鄂	eeh
额	eei
𥔲	eej
锷	eek
扼	eel
阿	eep
遏	eeq
厄	ees
堨	eet
腭	eev
垩	eew
萼	eex
峨	eey
娥	eez
摁	enl
蒽	enx
饵	era
耳	ere
珥	erg
咡	erh
铒	erk
儿	ern
陑	erp
贰	err
尔	ers
鸸	ery
罚	faa
乏	fae
伐	faf
珐	fag
砝	faj
筏	far
阀	faw
忿	ffa
愤	ffc
粉	ffd
酚	ffe
份	fff
奋	ffg
吩	ffh
纷	ffj
翂	ffm
焚	ffo
氛	ffr
坟	fft
芬	ffx
鲼	ffy
冯	fga
讽	fgd
俸	fgf
丰	fgg
唪	fgh
奉	fgi
缝	fgj
锋	fgk
枫	fgo
逢	fgq
烽	fgr
疯	fgs
封	fgt
凤	fgw
葑	fgx
峰	fgy
赗	fgz
牥	fhc
访	fhd
舫	fhe
仿	fhf
房	fhi
纺	fhj
钫	fhk
枋	fho
防	fhp
昉	fhq
放	fhs
坊	fht
肪	fhv
芳	fhx
鲂	fhy
妨	fhz
饭	fja
犯	fje
繁	fjf
璠	fjg
矾	fjj
钒	fjk
翻	fjm
梵	fjo
畈	fjp
烦	fjr
墦	fjt
凡	fjw
范	fjx
贩	fjz
父	fua
驸	fuc
讣	fud
覆	fue
佛	fuf
夫	fug
咐	fuh
富	fui
缚	fuj
赴	fuk
扶	ful
孚	fum
副	fun
阜	fuo
附	fup
甫	fuq
符	fur
府	fus
弗	fut
福	fuu
服	fuv
匐	fuw
芙	fux
蝠	fuy
妇	fuz
沸	fwa
悱	fwc
诽	fwd
狒	fwe
啡	fwh
扉	fwi
绯	fwj
镄	fwk
斐	fwn
飞	fwo
篚	fwr
废	fws
费	fwt
肥	fwv
匪	fww
菲	fwx
霏	fwy
妃	fwz
缶	fzc
否	fzn
旮	gad
伽	gaf
尜	gag
嘎	gah
钆	gak
戛	gan
尕	gaq
告	gcc
糕	gcd
睾	gce
羔	gci
缟	gcj
镐	gck
搞	gcl
槁	gco
杲	gcq
篙	gcr
膏	gcv
稿	gcw
藁	gcx
皋	gcy
溉	gda
盖	gdi
钙	gdk
丐	gdn
概	gdo
陔	gdp
戤	gdq
垓	gdt
改	gdv
芥	gdx
赅	gdz
滆	gea
舸	gee
仡	gef
鸽	geg
咯	geh
割	gei
硌	gej
铬	gek
搁	gel
革	gem
鬲	gen
格	geo
隔	gep
戈	ger
疙	ges
圪	get
骼	geu
胳	gev
阁	gew
葛	gex
哥	gey
艮	gfc
哏	gfh
跟	gfk
亘	gfn
茛	gfx
浭	gga
耿	gge
哽	ggh
羹	ggi
绠	ggj
梗	ggo
暅	ggq
庚	ggs
埂	ggt
耕	ggy
港	gha
缸	ghc
戆	ghd
纲	ghj
钢	ghk
扛	ghl
杠	gho
筻	ghr
堽	ght
肛	ghv
冈	ghw
岗	ghy
淦	gja
赣	gjd
酐	gje
玕	gjg
矸	gjj
赶	gjk
擀	gjl
甘	gjm
敢	gjo
旰	gjq
竿	gjr
疳	gjs
坩	gjt
肝	gjv
干	gjw
苷	gjx
虷	gjy
拐	gkl
夬	gko
乖	gkw
洸	gla
逛	gle
珖	glg
咣	glh
桄	glo
广	gls
垙	glt
胱	glv
帼	goa
粿	god
聒	goe
呙	goh
锅	gok
虢	gom
裹	gon
椁	goo
果	gop
埚	got
郭	gov
过	goy
馆	gra
惯	grc
盥	gre
倌	grf
琯	grg
官	gri
纶	grj
掼	grl
棺	gro
贯	grp
观	grq
管	grr
祼	gru
鹳	grx
鳏	gry
躬	gsa
龚	gsd
工	gse
供	gsf
珙	gsg
宫	gsi
硔	gsj
拱	gsl
弓	gso
觥	gss
肱	gsv
共	gsx
蚣	gsy
谷	gua
牯	guc
诂	gud
固	gue
估	guf
咕	guh
雇	gui
锢	guk
孤	gun
梏	guo
故	gup
箍	gur
顾	gus
鼓	gut
骨	guu
股	guv
菇	gux
蛊	guy
姑	guz
归	gva
诡	gvd
轨	gve
瑰	gvg
宄	gvi
硅	gvj
跪	gvk
癸	gvl
桂	gvo
鬼	gvp
晷	gvq
筀	gvr
庋	gvs
圭	gvt
闺	gvw
贵	gvy
妫	gvz
诖	gxd
呱	gxh
寡	gxi
瓜	gxm
栝	gxo
卦	gxt
褂	gxu
胍	gxv
刮	gxw
辊	gye
绲	gyj
衮	gyn
棍	gyo
鲧	gyy
沟	gza
诟	gzd
狗	gze
佝	gzf
缑	gzj
钩	gzk
鞲	gzm
枸	gzo
耇	gzp
篝	gzr
垢	gzt
够	gzw
苟	gzx
岣	gzy
购	gzz
铪	hak
蛤	hay
浩	hca
貉	hce
号	hch
昊	hcq
壕	hct
毫	hcv
蒿	hcx
耗	hcy
海	hda
骇	hdc
醢	hde
嗨	hdh
害	hdi
孩	hdn
氦	hdr
骸	hdu
胲	hdv
亥	hdx
河	hea
诃	hed
貉	hee
何	hef
盒	heg
喝	heh
鹤	hei
纥	hej
龁	hek
翯	hem
翮	hen
核	heo
贺	hep
曷	heq
熇	her
赫	het
褐	heu
禾	hew
荷	hex
恨	hfc
𬣳	hfd
狠	hfe
痕	hfs
恒	hgc
衡	hgf
珩	hgg
哼	hgh
桁	hgo
堼	hgt
亨	hgv
蘅	hgx
姮	hgz
沆	hha
航	hhe
夯	hhg
吭	hhh
绗	hhj
杭	hho
颃	hhv
巷	hhx
汗	hja
憾	hjc
酣	hje
琀	hjg
喊	hjh
寒	hji
撼	hjl
邯	hjm
函	hjo
旱	hjq
焊	hjr
垾	hjt
韩	hjw
菡	hjx
鼾	hjy
含	hjz
淮	hka
徊	hkf
踝	hkk
槐	hko
坏	hkt
幌	hla
慌	hlc
谎	hld
艎	hle
徨	hlf
璜	hlg
喤	hlh
锽	hlk
隍	hlp
晃	hlq
煌	hlr
癀	hls
肓	hlv
凰	hlw
荒	hlx
皇	hly
媓	hlz
活	hoa
𬴃	hoc
货	hof
嚯	hoh
豁	hoi
镬	hok
攉	hol
夥	hop
火	hor
祸	hou
和	how
获	hox
霍	hoy
涣	hra
獾	hre
𤩽	hrg
患	hrh
宦	hri
缓	hrj
锾	hrk
换	hrl
还	hrn
桓	hro
欢	hrq
焕	hrr
痪	hrs
郇	hrw
萑	hrx
峘	hry
洪	hsa
讧	hsd
轰	hse
玒	hsg
哄	hsh
宏	hsi
纮	hsj
𫟹	hsk
弘	hso
烘	hsr
闳	hsw
荭	hsx
虹	hsy
湖	hua
惚	huc
糊	hud
狐	hue
瑚	hug
互	huh
户	hui
忽	huj
护	hul
弧	huo
胡	hup
昈	huq
笏	hur
斛	hus
壶	hut
祜	huu
和	huw
葫	hux
蝴	huy
嫭	huz
汇	hva
恢	hvc
讳	hvd
回	hve
徽	hvf
慧	hvg
喙	hvh
绘	hvj
𬭬	hvk
挥	hvl
翚	hvm
惠	hvn
桧	hvo
隳	hvp
晦	hvq
烩	hvr
麾	hvs
恚	hvt
袆	hvu
灰	hvw
荟	hvx
毁	hvy
贿	hvz
嘿	hwh
𬭶	hwk
滑	hxa
骅	hxc
猾	hxe
化	hxf
砉	hxg
哗	hxh
铧	hxk
画	hxn
桦	hxo
划	hxr
觟	hxs
花	hxx
婳	hxz
混	hya
惛	hyc
诨	hyd
珲	hyg
碈	hyj
昏	hyk
魂	hyn
阍	hyw
荤	hyx
糇	hzd
猴	hze
候	hzf
喉	hzh
鲎	hzi
𬭤	hzk
篌	hzr
厚	hzs
堠	hzt
骺	hzu
鲘	hzy
岔	iaa
诧	iad
猹	iae
侘	iaf
嚓	iah
察	iai
碴	iaj
锸	iak
插	ial
杈	iao
叉	iaq
垞	iat
衩	iau
茶	iax
嵖	iay
刹	iaz
潮	ica
怊	icc
吵	ich
绰	icj
超	ick
抄	icl
弨	ico
晁	icq
炒	icr
耖	icy
豺	ide
侪	idf
差	idi
钗	idk
拆	idl
瘥	ids
虿	idw
茝	idx
澈	iea
掣	iec
彻	ief
尺	iei
砗	iej
撤	iel
㬚	ieq
坼	iet
沉	ifa
忱	ifc
谌	ifd
尘	ifg
嗔	ifh
宸	ifi
碜	ifj
臣	ifk
抻	ifl
郴	ifo
晨	ifq
煁	ifr
疢	ifs
衬	ifu
称	ifw
澄	iga
骋	igc
诚	igd
酲	ige
惩	igf
珵	igg
呈	igh
宬	igi
铛	igk
撑	igl
承	ign
丞	igo
瞠	igq
盛	igr
庱	igs
城	igt
裎	igu
塍	igv
程	igw
蛏	igy
怅	ihc
长	ihe
偿	ihf
敞	ihg
唱	ihh
尝	ihi
𬬮	ihk
畅	ihp
昌	ihq
昶	ihr
厂	ihs
场	iht
肠	ihv
阊	ihw
苌	ihx
鲳	ihy
嫦	ihz
池	iia
驰	iic
耻	iie
侈	iif
叱	iih
迟	iii
𫄨	iij
齿	iik
摛	iil
豉	iin
弛	iio
敕	iip
翅	iiq
炽	iir
痴	iis
赤	iit
褫	iiu
胣	iiv
蚩	iiw
茌	iix
斥	iiy
媸	iiz
馋	ija
忏	ijc
谄	ijd
儳	ijf
啴	ijh
孱	iji
缠	ijj
铲	ijk
掺	ijl
韂	ijm
梴	ijo
旵	ijq
刬	ijr
廛	ijs
禅	iju
颤	ijv
阐	ijw
蒇	ijx
蝉	ijy
婵	ijz
啜	ikh
踹	ikk
搋	ikl
幢	ila
怆	ilc
噇	ilh
窗	ili
床	ils
闯	ilw
逴	ioa
惙	ioc
辍	ioe
啜	ioh
龊	iok
戳	iom
川	ira
船	ire
串	irh
穿	iri
钏	irk
舛	irl
椽	iro
氚	irr
遄	iry
冲	isa
忡	isc
艟	ise
珫	isg
宠	isi
铳	isk
摏	isl
翀	ism
充	isv
种	isw
茺	isx
虫	isy
滁	iua
怵	iuc
䝙	iue
储	iuf
琡	iug
础	iuj
躇	iuk
搐	iul
亍	iun
楚	iuo
除	iup
处	iuq
触	ius
初	iuu
畜	iuv
矗	iuw
黜	iuy
圌	ive
倕	ivf
锤	ivk
捶	ivl
槌	ivo
陲	ivp
炊	ivr
垂	ivw
淳	iya
醇	iye
瑃	iyg
蠢	iyi
纯	iyj
唇	iyk
椿	iyo
堾	iyt
鹑	iyv
莼	iyx
蝽	iyy
帱	iza
惆	izc
酬	ize
仇	izf
雠	izg
绸	izj
踌	izk
丑	izo
畴	izp
瞅	izq
筹	izr
瘳	izs
愁	izw
臭	izy
紧	jba
谨	jbd
劲	jbe
仅	jbf
瑾	jbg
噤	jbh
尽	jbi
缙	jbj
金	jbk
殣	jbl
靳	jbm
禁	jbo
筋	jbr
矜	jbs
墐	jbt
襟	jbu
晋	jbw
荩	jbx
近	jby
今	jbz
济	jia
即	jic
计	jid
辑	jie
伎	jif
集	jig
叽	jih
寄	jii
级	jij
跻	jik
技	jil
基	jim
击	jin
极	jio
际	jip
及	jiq
籍	jir
急	jis
吉	jit
𫌀	jiu
己	jiv
几	jiw
藉	jix
鲫	jiy
姬	jiz
竞	jka
惊	jkc
精	jkd
颈	jke
径	jkf
静	jkg
镜	jkk
兢	jkp
景	jkq
痉	jks
境	jkt
京	jkv
警	jkx
鲸	jky
婧	jkz
江	jla
讲	jld
僵	jlf
姜	jli
缰	jlj
奖	jln
疆	jlo
降	jlp
膙	jlv
匠	jlw
蒋	jlx
耩	jly
坚	jma
犍	jmc
谏	jmd
舰	jme
件	jmf
剑	jmg
建	jmh
肩	jmi
碱	jmj
键	jmk
歼	jml
鞯	jmm
检	jmo
柬	jmp
艰	jmq
简	jmr
裥	jmu
腱	jmv
戬	jmw
荐	jmx
鲣	jmy
见	jmz
剿	jna
骄	jnc
较	jne
侥	jnf
焦	jng
叫	jnh
觉	jni
缴	jnj
跤	jnk
搅	jnl
椒	jno
矫	jnr
角	jns
交	jnv
蕉	jnx
蛟	jny
娇	jnz
洁	jpa
悈	jpc
诫	jpd
借	jpf
介	jpg
嗟	jph
届	jpi
结	jpj
接	jpl
孑	jpn
杰	jpo
界	jpp
睫	jpq
戒	jpr
疥	jps
皆	jpt
骱	jpu
岊	jpv
截	jpw
节	jpx
蚧	jpy
姐	jpz
酒	jqa
九	jqd
僦	jqf
玖	jqg
啾	jqh
纠	jqj
赳	jqk
揪	jql
救	jqn
柩	jqo
久	jqq
疚	jqs
鹫	jqv
阄	jqw
舅	jqy
涓	jra
圈	jre
倦	jrf
隽	jrg
鹃	jrh
眷	jri
绢	jrj
镌	jrk
捐	jrl
焆	jrr
娟	jrz
泂	jsa
𬳶	jsc
窘	jsi
䌹	jsj
炅	jsq
炯	jsr
颎	jst
迥	jsw
㵐	jta
𫘝	jtc
诀	jtd
獗	jte
倔	jtf
珏	jtg
嚼	jth
觉	jti
绝	jtj
蹶	jtk
掘	jtl
爵	jtm
孓	jtn
橛	jto
矍	jtq
爝	jtr
角	jts
蕨	jtx
崛	jty
沮	jua
惧	juc
讵	jud
聚	jue
俱	juf
举	jug
咀	juh
局	jui
砠	juj
距	juk
拒	jul
鞠	jum
橘	juo
䴗	juq
矩	jur
疽	jus
具	jut
裾	juu
腒	juv
句	juw
菊	jux
岠	juy
娵	juz
浃	jxa
贾	jxe
价	jxf
珈	jxg
斝	jxh
钾	jxk
夹	jxn
枷	jxo
加	jxp
笳	jxr
痂	jxs
嘉	jxt
胛	jxv
稼	jxw
茄	jxx
岬	jxy
嫁	jxz
竣	jya
骏	jyc
俊	jyf
珺	jyg
君	jyh
皲	jyi
钧	jyk
捃	jyl
畯	jyp
晙	jyq
焌	jyr
均	jyt
䐃	jyv
菌	jyx
峻	jyy
咖	kah
胩	kav
洘	kca
靠	kcc
尻	kci
铐	kck
拷	kcl
栲	kco
烤	kcr
慨	kdc
铠	kdk
揩	kdl
楷	kdo
炌	kdr
垲	kdt
闿	kdw
蒈	kdx
凯	kdy
渴	kea
恪	kec
课	ked
轲	kee
珂	keg
咳	keh
客	kei
磕	kej
锞	kek
牁	ken
柯	keo
克	kep
瞌	keq
氪	ker
疴	kes
壳	ket
髁	keu
科	kew
刻	kex
蝌	key
恳	kfc
啃	kfh
裉	kfu
吭	kgh
硁	kgj
铿	kgk
慷	khc
糠	khd
伉	khf
钪	khk
扛	khl
炕	khr
康	khs
𡐓	kht
亢	khv
闶	khw
𩾌	khy
侃	kjf
龛	kjg
砍	kjj
勘	kjm
槛	kjo
瞰	kjq
堪	kjt
阚	kjw
莰	kjx
崁	kjy
狯	kke
侩	kkf
会	kkg
哙	kkh
㧟	kkl
筷	kkr
块	kkt
脍	kkv
蒯	kkx
鲙	kky
洭	kla
诳	kld
狂	kle
夼	klg
哐	klh
矿	klj
框	klo
旷	klq
筐	klr
邝	kls
圹	klt
匡	klw
贶	klz
扩	kol
廓	kos
阔	kow
蛞	koy
宽	kri
髋	kru
恐	kse
倥	ksf
硿	ksj
控	ksl
孔	ksn
箜	ksr
埪	kst
崆	ksy
酷	kue
刳	kug
哭	kuh
窟	kui
绔	kuj
枯	kuo
库	kus
裤	kuu
溃	kva
愧	kvc
馗	kvd
聩	kve
傀	kvf
奎	kvg
喟	kvh
窥	kvi
跬	kvk
揆	kvl
櫆	kvo
魁	kvp
睽	kvq
篑	kvr
逵	kvt
盔	kvw
葵	kvx
岿	kvy
剋	kwp
侉	kxf
夸	kxg
挎	kxl
垮	kxt
胯	kxv
姱	kxz
悃	kyc
醌	kye
琨	kyg
锟	kyk
捆	kyl
髡	kyn
昆	kyq
焜	kyr
堃	kys
坤	kyt
裈	kyu
阃	kyw
鲲	kyy
婫	kyz
叩	kzh
寇	kzi
扣	kzl
𫸩	kzo
眍	kzq
筘	kzr
芤	kzx
邋	laa
