啊	a
薄	bcm
堡	bco
鸨	bcp
宝	bcq
雹	bcr
瀑	bcs
豹	bct
爆	bcx
暴	bcz
摆	bda
拜	bdh
稗	bdk
柏	bdl
佰	bdo
败	bdq
百	bdw
奔	bfb
锛	bfc
笨	bfd
犇	bfh
栟	bfl
苯	bfm
倴	bfo
贲	bfp
畚	bft
绷	bga
琫	bgb
镚	bgc
甏	bge
泵	bgg
祊	bgi
蹦	bgj
迸	bgp
嘣	bgv
甭	bgw
绑	bha
玤	bhb
镑	bhc
塝	bhe
磅	bhg
膀	bhk
棒	bhl
蒡	bhm
傍	bho
蚌	bhp
谤	bhr
浜	bhs
𠳐	bhv
邦	bhw
碧	bib
铋	bic
笔	bid
舭	bie
闭	bif
鼻	big
鲾	bih
裨	bii
跸	bij
秘	bik
蔽	bim
必	bin
彼	bio
毕	bip
觱	biq
诐	bir
沘	bis
狴	bit
婢	biu
鄙	biv
避	biw
畀	bix
庇	biy
陛	biz
搬	bja
班	bjb
钣	bjc
般	bje
瓣	bjg
板	bjl
版	bjn
伴	bjo
半	bjp
湴	bjs
癍	bjy
阪	bjz
摒	bka
兵	bkb
禀	bkc
秉	bkk
柄	bkl
蛃	bkp
冰	bks
丙	bkw
饼	bkx
病	bky
昺	bkz
编	bma
卞	bmc
笾	bmd
匾	bmf
辩	bmg
鳊	bmh
褊	bmi
苄	bmm
忭	bmn
便	bmo
蝙	bmp
贬	bmq
变	bmr
汴	bms
弁	bmt
遍	bmw
煸	bmx
鞭	bmz
摽	bna
飙	bnb
镖	bnc
飑	bnf
骉	bnh
裱	bni
膘	bnk
标	bnl
藨	bnm
俵	bno
幖	bnr
瀌	bns
婊	bnu
彪	bnx
瘭	bny
播	boa
玻	bob
钵	boc
簸	bod
舶	boe
帛	bog
驳	boh
僰	boi
跛	boj
脖	bok
柏	bol
薄	bom
伯	boo
勃	bop
波	bos
啵	bov
擘	bow
卜	box
癿	bpg
憋	bpp
瘪	bpy
捕	bua
逋	bub
钚	buc
簿	bud
埠	bue
瓿	buf
补	bui
步	buj
蔀	bum
怖	bun
堡	buo
布	bup
哺	buv
卜	bux
晡	buz
琲	bwb
钡	bwc
卑	bwg
褙	bwi
杯	bwl
蓓	bwm
背	bwn
倍	bwo
孛	bwp
贝	bwq
𬇙	bws
备	bwt
呗	bwv
臂	bww
焙	bwx
鞁	bwz
嚓	cav
艚	cce
𥕢	ccg
槽	ccl
草	ccm
螬	ccp
漕	ccs
糙	cct
嘈	ccv
曹	ccw
彩	cdg
踩	cdj
材	cdl
菜	cdm
偲	cdo
裁	cdp
财	cdq
睬	cdz
策	ced
册	cef
恻	cen
侧	ceo
厕	cey
岑	cfd
涔	cfs
嶒	cgd
蹭	cgj
噌	cgv
层	cgw
舱	che
苍	chm
伧	cho
沧	chs
仓	chw
玼	cib
磁	cig
差	cih
刺	cii
此	cij
茨	cim
伺	cio
辞	cip
赐	ciq
词	cir
瓷	cis
糍	cit
呲	civ
疵	ciy
蚕	cjb
餐	cjg
骖	cjh
䅟	cjk
惨	cjn
灿	cjx
措	coa
瑳	cob
锉	coc
嵯	cod
磋	cog
矬	coj
脞	cok
棤	col
莝	com
鹾	cox
痤	coy
攒	cra
镩	crc
篡	crd
蹿	crj
爨	crp
汆	crw
琮	csb
匆	csf
聪	csg
骢	csh
枞	csl
葱	csm
悰	csn
淙	css
囱	csu
丛	csw
熜	csx
卒	cuc
簇	cud
醋	cuf
殂	cug
蹴	cuj
蔟	cum
促	cuo
蹙	cuq
猝	cut
摧	cva
璀	cvb
崔	cvd
翠	cvk
榱	cvl
萃	cvm
悴	cvn
催	cvo
淬	cvs
粹	cvt
啐	cvv
瘁	cvy
村	cyl
忖	cyn
寸	cyq
皴	cyt
邨	cyw
辏	cze
腠	czk
打	daa
达	dab
𨱏	dac
答	dad
垯	dae
鿎	dag
褡	dai
跶	daj
荙	dam
怛	dan
溚	das
妲	dau
嗒	dav
沓	daw
炟	dax
瘩	day
鞑	daz
捣	dca
纛	dcb
舠	dce
鱽	dch
祷	dci
蹈	dcj
稻	dck
悼	dcn
倒	dco
道	dcp
帱	dcr
盗	dcs
刀	dct
叨	dcv
导	dcz
逮	dda
大	ddb
埭	dde
歹	ddg
骀	ddh
待	ddo
戴	ddp
怠	ddt
呆	ddv
叇	ddw
锝	dec
地	dee
德	deo
嘚	dev
璒	dgb
镫	dgc
嶝	dgd
登	dgg
蹬	dgj
澄	dgs
邓	dgt
噔	dgv
灯	dgx
瞪	dgz
挡	dha
珰	dhb
铛	dhc
筜	dhd
垱	dhe
砀	dhg
裆	dhi
档	dhl
荡	dhm
党	dhq
谠	dhr
𬍡	dhs
凼	dhw
抵	dia
玓	dib
镝	dic
第	did
堤	die
的	dig
羝	dih
弟	dii
骶	dij
翟	dik
邸	dil
蒂	dim
低	dio
敌	dip
帝	diq
诋	dir
滴	dis
狄	dit
娣	diu
嘀	div
籴	diw
迪	dix
底	diy
睇	diz
担	dja
弹	djb
亶	djc
箪	djd
丹	djf
耽	djg
氮	dji
蛋	djj
胆	djk
萏	djm
惮	djn
儋	djo
赕	djq
诞	djr
淡	djs
单	djt
啖	djv
疸	djy
旦	djz
玎	dkb
钉	dkc
酊	dkf
碇	dkg
腚	dkk
萣	dkm
仃	dko
顶	dkq
订	dkr
叮	dkv
町	dkx
疔	dky
盯	dkz
垫	dma
玷	dmb
钿	dmc
巅	dmd
坫	dme
典	dmf
碘	dmg
踮	dmj
惦	dmn
佃	dmo
颠	dmp
淀	dms
殿	dmw
电	dmx
店	dmy
阽	dmz
刁	dnb
钓	dnc
雕	dnf
碉	dng
鲷	dnh
窎	dnq
调	dnr
凋	dns
貂	dnt
吊	dnv
掇	doa
夺	dob
铎	doc
舵	doe
朵	dof
驮	doh
裰	doi
跺	doj
惰	don
剟	dot
躲	dou
咄	dov
饳	dox
度	doy
堕	doz
绖	dpa
𫶇	dpd
垤	dpe
耋	dpf
碟	dpg
鲽	dph
跌	dpj
楪	dpl
牒	dpn
爹	dpp
叠	dpt
喋	dpv
昳	dpz
铥	dqc
缎	dra
瑖	drb
锻	drc
簖	drd
塅	dre
端	drf
短	drj
椴	drl
断	drt
煅	drx
岽	dsd
东	dse
硐	dsg
氡	dsi
胴	dsk
栋	dsl
董	dsm
懂	dsn
侗	dso
𬟽	dsp
洞	dss
冬	dst
咚	dsv
毒	dub
镀	duc
笃	dud
堵	due
都	duf
黩	dug
犊	duh
髑	duj
肚	duk
杜	dul
芏	dum
牍	dun
赌	duq
读	dur
渡	dus
独	dut
妒	duu
嘟	duv
督	dux
睹	duz
堆	dve
碓	dvg
祋	dvi
兑	dvp
怼	dvt
队	dvz
嘚	dwv
嗲	dxv
敦	dyc
墩	dye
砘	dyg
囤	dyi
蹲	dyj
惇	dyn
盾	dyp
沌	dys
吨	dyv
炖	dyx
盹	dyz
抖	dza
钭	dzc
篼	dzd
兜	dzg
蔸	dzm
蚪	dzp
窦	dzq
读	dzr
斗	dzs
豆	dzw
痘	dzy
陡	dzz
扼	eea
噩	eeb
锷	eec
峨	eed
轭	eee
𥔲	eeg
鳄	eeh
腭	eek
萼	eem
愕	een
俄	eeo
鹅	eep
额	eeq
讹	eer
涐	ees
恶	eet
娥	eeu
哦	eev
屙	eew
饿	eex
厄	eey
遏	eez
摁	ena
蒽	enm
珥	erb
铒	erc
耳	erg
鲕	erh
贰	erq
鸸	err
洱	ers
尔	ert
咡	erv
二	erw
饵	erx
陑	erz
珐	fab
筏	fad
阀	faf
砝	fag
伐	fao
乏	fap
罚	faq
纷	ffa
奋	ffb
坟	ffe
酚	fff
鼢	ffg
鲼	ffh
氛	ffi
翂	ffk
焚	ffl
芬	ffm
愤	ffn
份	ffo
忿	ffp
汾	ffs
粉	fft
吩	ffv
缝	fga
丰	fgb
锋	fgc
峰	fgd
封	fge
风	fgf
砜	fgg
奉	fgh
枫	fgl
葑	fgm
俸	fgo
蜂	fgp
赗	fgq
讽	fgr
冯	fgs
逢	fgt
唪	fgv
烽	fgx
纺	fha
钫	fhc
放	fhd
坊	fhe
牥	fhh
肪	fhk
枋	fhl
芳	fhm
仿	fho
蚄	fhp
访	fhr
妨	fhu
房	fhw
防	fhz
璠	fjb
钒	fjc
墦	fje
凡	fjf
翻	fjg
蹯	fjj
梵	fjl
范	fjm
繁	fjo
反	fjp
贩	fjq
帆	fjr
泛	fjs
烦	fjx
抚	fua
夫	fub
付	fuc
符	fud
辅	fue
覆	fuf
孚	fug
驸	fuh
福	fui
赴	fuj
服	fuk
弗	ful
芙	fum
孵	fun
伏	fuo
父	fup
富	fuq
幅	fur
浮	fus
负	fut
妇	fuu
咐	fuv
副	fuw
府	fuy
附	fuz
绯	fwa
飞	fwb
镄	fwc
篚	fwd
匪	fwf
鲱	fwh
肥	fwk
费	fwl
菲	fwm
斐	fwn
诽	fwr
沸	fws
狒	fwt
妃	fwu
啡	fwv
扉	fww
废	fwy
缶	fzh
否	fzw
尜	gab
钆	gac
旮	gah
伽	gao
嘎	gav
戛	gaw
尕	gax
搞	gca
高	gcc
篙	gcd
皋	gcg
羔	gch
稿	gck
槁	gcl
藁	gcm
睾	gcp
诰	gcr
糕	gct
杲	gcz
钙	gdc
垓	gde
盖	gdh
概	gdl
芥	gdm
赅	gdq
溉	gds
丐	gdw
戤	gdx
改	gdz
搁	gea
铬	gec
圪	gee
阁	gef
硌	geg
盖	geh
袼	gei
骼	gej
胳	gek
格	gel
葛	gem
仡	geo
蛤	gep
歌	geq
滆	ges
各	get
嗝	gev
鸽	gew
饹	gex
疙	gey
隔	gez
根	gfl
茛	gfm
艮	gfp
哏	gfv
亘	gfw
绠	gga
埂	gge
耿	ggg
羹	ggh
梗	ggl
耕	ggn
浭	ggs
哽	ggv
庚	ggy
暅	ggz
纲	gha
钢	ghc
岗	ghd
堽	ghe
冈	ghf
矼	ghg
缸	ghh
肛	ghk
杠	ghl
罡	ghq
港	ghs
戆	ghw
擀	gja
敢	gjb
竿	gjd
坩	gje
酐	gjf
矸	gjg
鳡	gjh
赶	gjj
肝	gjk
杆	gjl
苷	gjm
干	gjp
泔	gjs
赣	gjw
疳	gjy
甘	gjz
拐	gka
夬	gkb
乖	gkp
珖	glb
垙	gle
胱	glk
桄	gll
洸	gls
逛	glt
咣	glv
广	gly
裹	gob
锅	goc
崞	god
埚	goe
聒	gog
国	goi
腘	gok
椁	gol
蝈	gop
帼	gor
涡	gos
粿	got
呙	gov
果	gox
掼	gra
贯	grb
管	grd
罐	grh
祼	gri
棺	grl
鹳	grm
惯	grn
倌	gro
盥	grp
官	grq
灌	grs
观	grt
馆	grx
拱	gsa
弓	gsb
功	gsg
肱	gsk
共	gsm
供	gso
公	gsp
宫	gsq
龚	gsr
觥	gst
躬	gsu
锢	guc
箍	gud
鼓	gue
贾	guf
牯	guh
固	gui
骨	guj
股	guk
梏	gul
菇	gum
估	guo
谷	gup
罟	guq
诂	gur
沽	gus
觚	gut
姑	guu
咕	guv
雇	guw
孤	gux
顾	guy
古	guz
规	gvb
刿	gvd
轨	gve
归	gvf
硅	gvg
龟	gvh
跪	gvj
柜	gvl
贵	gvp
宄	gvq
诡	gvr
妫	gvu
刽	gvw
庋	gvy
晷	gvz
卦	gxe
瓜	gxg
褂	gxi
胍	gxk
栝	gxl
刮	gxp
寡	gxq
诖	gxr
呱	gxv
绲	gya
衮	gyb
辊	gye
磙	gyg
鲧	gyh
棍	gyl
缑	gza
钩	gzc
篝	gzd
垢	gze
勾	gzf
构	gzl
苟	gzm
佝	gzo
购	gzq
诟	gzr
沟	gzs
狗	gzt
媾	gzu
鞲	gzz
铪	hac
蛤	hap
毫	hcc
郝	hce
皓	hcg
蒿	hcm
耗	hcn
蚝	hcp
浩	hcs
貉	hct
号	hcv
昊	hcz
亥	hda
醢	hdf
骇	hdh
氦	hdi
骸	hdj
胲	hdk
害	hdq
海	hds
嗨	hdv
孩	hdx
劾	hea
赫	hee
阂	hef
𬌗	heg
褐	hei
龁	hej
禾	hek
核	hel
荷	hem
鹤	heq
诃	her
河	hes
貉	het
喝	hev
合	hew
壑	hex
贺	hez
恨	hfn
𬣳	hfr
狠	hft
痕	hfy
珩	hgb
亨	hgc
堼	hge
横	hgl
蘅	hgm
恒	hgn
衡	hgo
姮	hgu
哼	hgv
绗	hha
夯	hhb
颃	hhc
航	hhe
杭	hhl
巷	hhm
沆	hhs
吭	hhv
撼	hja
函	hjb
崡	hjd
垾	hje
酣	hjf
鼾	hjg
含	hjm
憾	hjn
翰	hjp
寒	hjq
汗	hjs
犴	hjt
喊	hjv
焊	hjx
旱	hjz
踝	hkj
槐	hkl
怀	hkn
徊	hko
淮	hks
璜	hlb
肓	hlc
簧	hld
艎	hle
凰	hlf
皇	hlg
鳇	hlh
黄	hlm
慌	hln
徨	hlo
蝗	hlp
幌	hlr
潢	hls
媓	hlu
喤	hlv
煌	hlx
癀	hly
晃	hlz
攉	hoa
镬	hoc
𬴃	hoh
祸	hoi
和	hok
获	hom
耠	hon
伙	hoo
蠖	hop
或	hoq
霍	hor
漷	hos
嚯	hov
火	hox
换	hra
环	hrb
锾	hrc
峘	hrd
郇	hrf
豢	hrh
圜	hri
桓	hrl
荁	hrm
寰	hrq
浣	hrs
獾	hrt
患	hrv
还	hrw
焕	hrx
痪	hry
㬊	hrz
纮	hsa
弘	hsb
𫟹	hsc
轰	hse
訇	hsf
荭	hsm
虹	hsp
宏	hsq
讧	hsr
洪	hss
哄	hsv
烘	hsx
互	hua
弧	hub
笏	hud
壶	hue
忽	huf
鹄	huh
囫	hui
鹘	huj
和	huk
槲	hul
葫	hum
惚	hun
乎	hup
鄠	hur
湖	hus
糊	hut
嫭	huu
呼	huv
户	huw
虎	hux
胡	huz
挥	hva
慧	hvb
𬭬	hvc
翙	hvd
恚	hve
毁	hvg
回	hvi
秽	hvk
桧	hvl
茴	hvm
悔	hvn
徽	hvo
灰	hvp
贿	hvq
讳	hvr
汇	hvs
喙	hvv
惠	hvw
烩	hvx
麾	hvy
晦	hvz
𬭶	hwc
黑	hwg
砉	hxb
铧	hxc
骅	hxh
桦	hxl
花	hxm
化	hxo
划	hxq
滑	hxs
猾	hxt
婳	hxu
哗	hxv
画	hxw
珲	hyb
阍	hyf
碈	hyg
昏	hyl
荤	hym
惛	hyn
诨	hyr
混	hys
魂	hyw
馄	hyx
𬭤	hzc
篌	hzd
堠	hze
齁	hzg
鲘	hzh
骺	hzj
候	hzo
逅	hzp
鲎	hzq
猴	hzt
喉	hzv
厚	hzy
插	iaa
锸	iac
嵖	iad
垞	iae
碴	iag
差	iah
衩	iai
蹅	iaj
杈	ial
茶	iam
侘	iao
岔	iap
察	iaq
诧	iar
汊	ias
叉	iat
姹	iau
喳	iav
馇	iax
抄	ica
弨	icb
钞	icc
巢	icf
怊	icn
朝	icp
潮	ics
吵	icv
炒	icx
晁	icz
钗	idc
差	idh
柴	idj
茝	idm
侪	ido
虿	idp
豺	idt
瘥	idy
扯	iea
坼	iee
砗	ieg
掣	ieh
彻	ieo
澈	ies
尺	iew
㬚	iez
抻	ifa
尘	ifb
臣	ifc
碜	ifg
衬	ifi
趁	ifj
称	ifk
辰	ifl
忱	ifn
宸	ifq
谶	ifr
嗔	ifv
煁	ifx
疢	ify
晨	ifz
撑	iga
丞	igb
铖	igc
城	ige
酲	igf
骋	igh
裎	igi
程	igk
橙	igl
憕	ign
惩	igo
蛏	igp
盛	igq
诚	igr
澄	igs
呈	igv
承	igx
庱	igy
瞠	igz
敞	ihb
𬬮	ihc
场	ihe
长	ihf
鲳	ihh
肠	ihk
苌	ihm
怅	ihn
偿	iho
尝	ihq
猖	iht
娼	ihu
唱	ihv
昶	ihw
畅	ihx
厂	ihy
昌	ihz
摛	iia
弛	iib
笞	iid
赤	iie
蚩	iif
耻	iig
驰	iih
敕	iii
齿	iij
胣	iik
鸱	iil
茌	iim
漦	iin
侈	iio
斥	iip
啻	iiq
池	iis
翅	iit
媸	iiu
嗤	iiv
迟	iiw
炽	iix
痴	iiy
匙	iiz
缠	ija
铲	ijc
巉	ijd
阐	ijf
骣	ijh
禅	iji
躔	ijj
梴	ijl
蒇	ijm
忏	ijn
儳	ijo
蟾	ijp
刬	ijq
谄	ijr
潺	ijs
冁	ijt
婵	iju
啴	ijv
孱	ijw
馋	ijx
廛	ijy
旵	ijz
揣	ika
啜	ikv
闯	ilf
怆	iln
窗	ilq
幢	ilr
噇	ilv
创	ilw
疮	ily
绰	ioa
辍	ioe
龊	ioj
惙	ion
啜	iov
逴	iox
钏	irc
遄	ird
船	ire
川	irf
舛	irg
氚	iri
椽	irl
传	iro
喘	irv
摏	isa
珫	isb
充	isc
崇	isd
艟	ise
舂	ish
种	isk
茺	ism
憧	isn
虫	isp
宠	isq
冲	iss
搐	iua
琡	iub
畜	iuc
䢺	iuf
础	iug
初	iui
躇	iuj
楚	iul
怵	iun
储	iuo
蜍	iup
滁	ius
处	iut
亍	iuw
厨	iuy
除	iuz
捶	iva
锤	ivc
圌	ivi
槌	ivl
倕	ivo
垂	ivp
炊	ivx
陲	ivz
纯	iya
瑃	iyb
鹑	iyc
堾	iye
醇	iyf
春	iyh
唇	iyl
莼	iym
蝽	iyp
淳	iys
绸	iza
丑	izb
筹	izd
酬	izf
臭	izg
踌	izj
愁	izk
杻	izl
惆	izn
仇	izo
帱	izr
侴	izw
畴	izx
瘳	izy
瞅	izz
缙	jba
瑾	jbb
金	jbc
筋	jbd
墐	jbe
紧	jbf
劲	jbg
襟	jbi
禁	jbl
今	jbm
仅	jbo
近	jbp
赆	jbq
巾	jbr
津	jbs
晋	jbt
妗	jbu
噤	jbv
尽	jbw
烬	jbx
廑	jby
觐	jbz
继	jia
玑	jib
剂	jic
籍	jid
吉	jie
几	jif
矶	jig
犄	jih
棘	jii
跻	jij
季	jik
机	jil
藉	jim
悸	jin
伎	jio
即	jip
寄	jiq
记	jir
激	jis
急	jit
妓	jiu
叽	jiv
击	jiw
及	jix
疾	jiy
基	jiz
静	jkb
镜	jkc
旌	jkd
境	jke
竞	jkf
劲	jkg
鲸	jkh
胫	jkk
警	jkm
惊	jkn
径	jko
麖	jkp
净	jks
精	jkt
婧	jku
竟	jkw
痉	jky
睛	jkz
缰	jla
疆	jlb
匠	jlf
礓	jlg
姜	jlh
膙	jlk
蒋	jlm
奖	jln
僵	jlo
虹	jlp
讲	jlr
江	jls
糨	jlt
豇	jlw
降	jlz
建	jma
尖	jmb
键	jmc
简	jmd
舰	jme
间	jmf
碱	jmg
鲣	jmh
柬	jmi
践	jmj
腱	jmk
检	jml
荐	jmm
毽	jmn
件	jmo
剪	jmp
贱	jmq
谏	jmr
减	jms
艰	jmt
奸	jmu
肩	jmw
饯	jmx
睑	jmz
搅	jna
璬	jnb
交	jnc
峤	jnd
较	jne
教	jnf
礁	jng
骄	jnh
跤	jnj
脚	jnk
椒	jnl
蕉	jnm
恔	jnn
侥	jno
蛟	jnp
觉	jnq
浇	jns
角	jnt
娇	jnu
嚼	jnv
焦	jnw
饺	jnx
结	jpa
㛃	jpb
劫	jpe
竭	jpf
桀	jpg
羯	jph
褯	jpi
骱	jpj
秸	jpk
杰	jpl
节	jpm
悈	jpn
街	jpo
截	jpp
戒	jpq
诫	jpr
洁	jps
解	jpt
姐	jpu
嗟	jpv
介	jpw
界	jpx
疖	jpy
阶	jpz
纠	jqa
玖	jqb
鹫	jqc
㠇	jqd
旧	jqf
舅	jqg
九	jqh
赳	jqj
柩	jql
韭	jqn
僦	jqo
究	jqq
氿	jqs
久	jqt
啾	jqv
救	jqw
疚	jqy
捐	jra
镌	jrc
鄄	jrf
眷	jrh
圈	jri
倦	jro
蠲	jrp
涓	jrs
狷	jrt
娟	jru
鹃	jrv
隽	jrw
焆	jrx
䌹	jsa
坰	jse
迥	jsf
𬳶	jsh
颎	jsp
窘	jsq
泂	jss
扃	jsw
炯	jsx
炅	jsz
绝	jta
玦	jtb
镢	jtc
崛	jtd
爵	jtg
𫘝	jth
蹶	jtj
桷	jtl
蕨	jtm
倔	jto
诀	jtr
决	jts
角	jtt
嚼	jtv
孓	jtx
厥	jty
矍	jtz
拒	jua
举	jub
锯	juc
岠	jud
弆	jue
句	juf
聚	jug
驹	juh
裾	jui
距	juj
秬	juk
橘	jul
菊	jum
惧	jun
俱	juo
窭	juq
讵	jur
沮	jus
狙	jut
娵	juu
咀	juv
局	juw
炬	jux
疽	juy
鞠	juz
珈	jxb
钾	jxc
岬	jxd
嘉	jxe
贾	jxf
跏	jxj
稼	jxk
枷	jxl
茄	jxm
假	jxo
蛱	jxp
浃	jxs
嫁	jxu
斝	jxv
夹	jxw
甲	jxx
痂	jxy
加	jxz
君	jya
珺	jyb
钧	jyc
峻	jyd
均	jye
竣	jyf
骏	jyh
䐃	jyk
菌	jym
俊	jyo
麇	jyp
皲	jyq
浚	jys
焌	jyx
晙	jyz
胩	kak
咖	kav
拷	kca
铐	kcc
靠	kch
栲	kcl
洘	kcs
尻	kcw
烤	kcx
揩	kda
铠	kdc
凯	kdd
垲	kde
闿	kdf
楷	kdl
蒈	kdm
慨	kdn
炌	kdx
刻	kea
珂	keb
锞	kec
岢	ked
壳	kee
匼	kef
磕	keg
骒	keh
氪	kei
髁	kej
科	kek
柯	kel
苛	kem
恪	ken
蝌	kep
客	keq
课	ker
渴	kes
嗑	kev
颗	kex
疴	key
克	kez
裉	kfi
恳	kfp
啃	kfv
铿	kgc
硁	kgg
吭	kgv
抗	kha
亢	khc
𡐓	khe
闶	khf
𩾌	khh
慷	khn
伉	kho
糠	kht
炕	khx
崁	kjd
坎	kje
阚	kjf
砍	kjg
槛	kjl
莰	kjm
侃	kjo
刊	kjp
龛	kjw
勘	kjz
㧟	kka
筷	kkd
块	kke
鲙	kkh
脍	kkk
蒯	kkm
侩	kko
狯	kkt
哙	kkv
会	kkw
纩	kla
夼	klb
筐	kld
圹	kle
匡	klf
矿	klg
框	kll
贶	klq
诓	klr
洭	kls
狂	klt
哐	klv
邝	kly
旷	klz
扩	koa
阔	kof
蛞	kop
廓	koy
髋	krj
宽	krq
控	ksa
崆	ksd
埪	kse
恐	ksg
倥	kso
孔	ksx
绔	kua
刳	kub
酷	kuf
矻	kug
裤	kui
