啊	a
鲍	bcx
饱	bcz
摆	bdc
拜	bdf
稗	bdj
佰	bdk
百	bdl
败	bdt
柏	bdw
贲	bfa
锛	bfh
倴	bfk
畚	bfm
苯	bfo
坌	bfp
笨	bfs
奔	bft
犇	bfv
栟	bfw
蚌	bga
琫	bgd
泵	bgf
镚	bgh
甭	bgl
甏	bgm
绷	bgn
迸	bgp
蹦	bgq
祊	bgs
蚌	bha
搒	bhc
玤	bhd
浜	bhe
磅	bhf
镑	bhh
傍	bhk
邦	bhl
塝	bhm
绑	bhn
膀	bho
𠳐	bhp
谤	bhr
棒	bhw
陛	bia
鼻	bib
碧	bid
泌	bie
舭	bif
铋	bih
庇	bii
秘	bij
彼	bik
闭	bil
弼	bin
避	bio
鄙	bip
婢	biq
诐	bir
笔	bis
币	bit
狴	biv
毕	biw
鲾	bix
必	biy
阪	bja
靽	bjb
搬	bjc
班	bjd
湴	bje
般	bjf
昄	bjg
钣	bjh
瘢	bji
伴	bjk
坂	bjm
绊	bjn
版	bjo
半	bjp
𨭉	bjr
瓣	bjv
板	bjw
蛃	bka
兵	bkb
摒	bkc
冰	bke
昺	bkg
病	bki
秉	bkj
丙	bkl
屏	bko
禀	bkr
炳	bkv
柄	bkw
饼	bkz
蝙	bma
鞭	bmb
抃	bmc
汴	bme
砭	bmf
昪	bmg
便	bmk
匾	bml
弁	bmm
编	bmn
遍	bmo
变	bmr
褊	bms
贬	bmt
辩	bmv
鳊	bmx
忭	bmy
彪	bnc
瀌	bne
镖	bnh
瘭	bni
俵	bnk
飑	bnl
膘	bno
幖	bnp
婊	bnq
裱	bns
飙	bnt
熛	bnv
标	bnw
鳔	bnx
勃	boa
帛	bob
播	boc
玻	bod
波	boe
舶	bof
剥	bog
钵	boh
馞	boj
伯	bok
薄	boo
啵	bop
跛	boq
亳	bor
簸	bos
驳	bov
柏	bow
鲌	box
饽	boz
癿	bpb
瘪	bpi
憋	bpp
布	bua
瓿	bub
捕	buc
逋	bug
钚	buh
堡	buk
埠	bum
蔀	buo
哺	bup
步	buq
补	bus
怖	buy
孛	bwa
卑	bwb
琲	bwd
𬇙	bwe
碑	bwf
钡	bwh
倍	bwk
北	bwo
呗	bwp
褙	bws
贝	bwt
狈	bwv
杯	bww
备	bwx
悖	bwy
糒	bwz
嚓	cap
螬	cca
操	ccc
漕	cce
艚	ccf
曹	ccl
嘈	ccp
槽	ccw
糙	ccz
裁	cda
睬	cdg
彩	cdh
偲	cdk
蔡	cdo
踩	cdq
财	cdt
猜	cdv
材	cdw
测	cee
厕	cei
侧	cek
册	cel
恻	cey
涔	cfe
参	cfm
层	cgo
噌	cgp
蹭	cgq
嶒	cgz
沧	che
舱	chf
伧	chk
苍	cho
仓	chv
刺	cia
玼	cid
瓷	cie
磁	cif
疵	cii
伺	cik
茨	cio
慈	cip
此	ciq
词	cir
祠	cis
赐	cit
糍	ciz
黪	cjb
璨	cjd
䅟	cjj
餐	cjk
蚕	cjt
灿	cjv
惨	cjy
措	coc
瑳	cod
磋	cof
矬	cog
锉	coh
厝	coi
脞	coo
蹉	coq
棤	cow
嵯	coz
攒	crc
镩	crh
蹿	crq
篡	crs
爨	crt
汆	crv
琮	csd
淙	cse
囱	csj
葱	cso
聪	csr
匆	cst
丛	csv
枞	csw
悰	csy
醋	cub
蹙	cud
徂	cuk
蔟	cuo
蹴	cuq
卒	cur
簇	cus
猝	cuv
粗	cuz
摧	cvc
璀	cvd
淬	cve
瘁	cvi
催	cvk
缞	cvn
萃	cvo
啐	cvp
翠	cvr
毳	cvt
榱	cvw
悴	cvy
崔	cvz
存	cya
邨	cyl
皴	cym
寸	cyq
忖	cyy
辏	czf
腠	czo
鞑	dab
打	dac
溚	dae
沓	daf
𨱏	dah
瘩	dai
垯	dam
荙	dao
哒	dap
妲	daq
答	das
达	dat
炟	dav
怛	day
岛	dca
捣	dcc
纛	dcd
盗	dce
舠	dcf
稻	dcj
倒	dck
道	dcp
导	dcq
祷	dcs
刀	dcx
悼	dcy
戴	dda
玳	ddd
轪	ddf
逮	ddg
代	ddk
叇	ddl
怠	ddm
绐	ddn
呆	ddp
大	ddt
骀	ddv
锝	deh
德	dek
地	dem
嘚	dep
璒	dgd
澄	dge
磴	dgf
瞪	dgg
镫	dgh
登	dgk
噔	dgp
蹬	dgq
灯	dgv
邓	dgx
嶝	dgz
挡	dhc
珰	dhd
𬍡	dhe
砀	dhf
铛	dhh
垱	dhm
荡	dho
谠	dhr
裆	dhs
党	dhu
档	dhw
敌	dia
邸	dib
抵	dic
玓	did
滴	die
砥	dif
睇	dig
镝	dih
底	dii
低	dik
骶	dil
地	dim
缔	din
蒂	dio
嘀	dip
娣	diq
谛	dir
第	dis
迪	dit
帝	diu
狄	div
棣	diw
弟	dix
担	djc
淡	dje
石	djf
旦	djg
疸	dji
单	djj
殚	djk
丹	djl
弹	djn
胆	djo
啖	djp
蛋	djq
诞	djr
箪	djs
赕	djt
氮	djx
惮	djy
酊	dkb
玎	dkd
碇	dkf
盯	dkg
钉	dkh
疔	dki
仃	dkk
腚	dko
叮	dkp
顶	dkq
订	dkr
町	dkt
颠	dma
垫	dmc
玷	dmd
淀	dme
碘	dmf
钿	dmh
店	dmi
佃	dmk
典	dml
坫	dmm
殿	dmo
奠	dmp
踮	dmq
簟	dms
电	dmt
惦	dmy
巅	dmz
凋	dne
碉	dnf
钓	dnh
雕	dnl
刁	dnn
吊	dnp
调	dnr
窎	dnu
貂	dnv
鲷	dnx
堕	doa
掇	doc
舵	dof
铎	doh
度	doi
躲	doj
朵	dol
垛	dom
哆	dop
踱	doq
亸	dor
裰	dos
夺	dot
驮	dov
剟	dox
惰	doy
饳	doz
蝶	dpa
碟	dpf
迭	dpg
瓞	dph
耋	dpj
堞	dpm
绖	dpn
牒	dpo
喋	dpp
跌	dpq
谍	dpr
楪	dpw
叠	dpx
𫶇	dpz
铥	dqh
端	drb
瑖	drd
短	drg
锻	drh
塅	drm
缎	drn
簖	drs
段	drt
煅	drv
椴	drw
耑	drz
𬟽	dsa
洞	dse
东	dsf
侗	dsk
垌	dsm
董	dso
咚	dsp
栋	dsw
冬	dsx
懂	dsy
岽	dsz
黩	dub
督	duc
毒	dud
渡	due
睹	dug
镀	duh
度	dui
髑	dul
堵	dum
厾	dun
肚	duo
嘟	dup
妒	duq
读	dur
笃	dus
赌	dut
蠹	duu
独	duv
杜	duw
队	dva
碓	dvf
堆	dvm
兑	dvp
祋	dvs
怼	dvx
嘚	dwp
嗲	dxp
趸	dya
沌	dye
礅	dyf
盹	dyg
钝	dyh
墩	dym
吨	dyp
蹲	dyq
敦	dyr
盾	dyt
囤	dyu
炖	dyv
惇	dyy
陡	dza
兜	dzb
抖	dzc
斗	dze
钭	dzh
痘	dzi
豆	dzl
蔸	dzo
读	dzr
篼	dzs
窦	dzu
阿	eea
扼	eec
噩	eed
涐	eee
轭	eef
遏	eeg
锷	eeh
厄	eei
垩	eej
俄	eek
堨	eem
萼	eeo
呃	eep
娥	eeq
讹	eer
鹅	eet
额	eeu
鳄	eex
愕	eey
饿	eez
摁	enc
蒽	eno
陑	era
贰	erd
洱	ere
铒	erh
二	erl
咡	erp
耳	err
尔	erx
饵	erz
珐	fad
砝	faf
罚	fag
伐	fak
阀	fal
筏	fas
乏	fat
酚	ffb
玢	ffd
汾	ffe
份	ffk
坟	ffm
纷	ffn
芬	ffo
吩	ffp
翂	ffr
奋	fft
豮	ffv
焚	ffw
氛	ffx
愤	ffy
粉	ffz
蜂	fga
丰	fgd
冯	fge
奉	fgf
锋	fgh
疯	fgi
俸	fgk
凤	fgl
封	fgm
缝	fgn
葑	fgo
唪	fgp
讽	fgr
赗	fgt
烽	fgv
枫	fgw
逢	fgx
峰	fgz
防	fha
舫	fhf
昉	fhg
钫	fhh
放	fhi
仿	fhk
坊	fhm
纺	fhn
房	fho
妨	fhq
访	fhr
牥	fhv
枋	fhw
鲂	fhx
璠	fjd
泛	fje
矾	fjf
翻	fjh
繁	fjk
凡	fjl
墦	fjm
范	fjo
帆	fjp
蹯	fjq
返	fjt
烦	fjv
樊	fjw
饭	fjz
附	fua
覆	fub
扶	fuc
麸	fud
浮	fue
辅	fuf
甫	fug
弗	fuh
府	fui
馥	fuj
佛	fuk
副	ful
孵	fum
缚	fun
服	fuo
父	fup
妇	fuq
讣	fur
福	fus
夫	fut
富	fuu
驸	fuv
阜	fuw
负	fux
怫	fuy
付	fuz
沸	fwe
费	fwh
废	fwi
匪	fwl
飞	fwn
肥	fwo
啡	fwp
妃	fwq
诽	fwr
篚	fws
狒	fwv
榧	fww
鲱	fwx
悱	fwy
霏	fwz
否	fzl
缶	fzv
旮	gah
伽	gak
戛	gal
嘎	gap
尜	gat
尕	gay
皋	gcb
搞	gcc
羔	gcf
杲	gcg
镐	gch
稿	gcj
缟	gcn
藁	gco
膏	gcr
篙	gcs
睾	gct
告	gcv
槁	gcw
糕	gcz
陔	gda
溉	gde
盖	gdf
晐	gdg
钙	gdh
丐	gdl
垓	gdm
荄	gdo
改	gdq
赅	gdt
概	gdw
戤	gdy
隔	gea
革	geb
搁	gec
戈	ged
滆	gee
硌	gef
铬	geh
疙	gei
鬲	gej
仡	gek
阁	gel
圪	gem
胳	geo
咯	gep
哥	geq
袼	ges
割	geu
鸽	gev
格	gew
饹	gez
艮	gfe
亘	gfl
茛	gfo
哏	gfp
根	gfw
浭	gge
羹	ggf
暅	ggg
庚	ggi
耕	ggl
埂	ggm
绠	ggn
哽	ggp
耿	ggr
梗	ggw
鲠	ggx
扛	ghc
港	ghe
矼	ghf
罡	ghg
钢	ghh
冈	ghl
堽	ghm
纲	ghn
肛	gho
戆	ghs
缸	ghv
杠	ghw
岗	ghz
干	gja
甘	gjb
擀	gjc
玕	gjd
泔	gje
矸	gjf
旰	gjg
疳	gji
秆	gjj
坩	gjm
敢	gjn
肝	gjo
赶	gjq
竿	gjs
杆	gjw
鳡	gjx
乖	gka
拐	gkc
夬	gkn
珖	gld
洸	gle
𨐈	glf
广	gli
垙	glm
胱	glo
咣	glp
逛	glv
桄	glw
蝈	goa
涡	goe
锅	goh
埚	gom
腘	goo
帼	gop
郭	gor
果	got
国	gou
椁	gow
粿	goz
贯	gra
掼	grc
琯	grd
灌	gre
倌	grk
纶	grn
莞	gro
管	grs
盥	grt
官	gru
罐	grv
棺	grw
观	grx
惯	gry
馆	grz
蚣	gsa
拱	gsc
珙	gsd
硔	gsf
躬	gsj
供	gsk
龚	gsl
功	gsn
共	gso
公	gsp
宫	gsu
觥	gsx
蛊	gua
贾	gub
沽	gue
轱	guf
罟	gug
锢	guh
顾	gui
估	guk
骨	gul
鼓	gum
股	guo
谷	gup
古	guq
诂	gur
箍	gus
孤	gut
固	guu
牯	guv
梏	guw
觚	gux
崮	guz
贵	gva
皈	gvb
瑰	gvd
轨	gvf
晷	gvg
庋	gvi
鬼	gvj
癸	gvk
闺	gvl
圭	gvm
跪	gvq
诡	gvr
簋	gvs
归	gvt
宄	gvu
刽	gvv
柜	gvw
龟	gvx
刿	gvz
刮	gxa
瓜	gxh
卦	gxm
胍	gxo
呱	gxp
诖	gxr
褂	gxs
寡	gxu
栝	gxw
辊	gyf
绲	gyn
衮	gyt
棍	gyw
鲧	gyx
鞲	gzb
沟	gze
钩	gzh
耇	gzj
佝	gzk
勾	gzl
垢	gzm
缑	gzn
苟	gzo
媾	gzq
诟	gzr
篝	gzs
购	gzt
狗	gzv
构	gzw
岣	gzz
蛤	haa
铪	hah
蚝	hca
皓	hcb
浩	hce
昊	hcg
耗	hcl
郝	hcm
蒿	hco
号	hcp
毫	hcr
貉	hcv
醢	hdb
海	hde
骸	hdl
亥	hdn
胲	hdo
嗨	hdp
孩	hdt
害	hdu
骇	hdv
氦	hdx
鞨	heb
壑	hec
河	hee
𬌗	hef
曷	heg
禾	hej
何	hek
阂	hel
赫	hem
劾	hen
荷	heo
喝	hep
龁	heq
诃	her
褐	hes
鹤	heu
贺	hev
核	hew
饸	hez
痕	hfi
𬣳	hfr
狠	hfv
恨	hfy
珩	hgd
衡	hgk
堼	hgm
蘅	hgo
哼	hgp
姮	hgq
亨	hgr
横	hgw
恒	hgy
沆	hhe
航	hhf
绗	hhn
巷	hho
吭	hhp
颃	hhr
夯	hht
杭	hhw
韩	hja
含	hjb
撼	hjc
琀	hjd
汗	hje
旱	hjg
垾	hjm
函	hjn
菡	hjo
喊	hjp
寒	hju
焊	hjv
憾	hjy
崡	hjz
淮	hke
徊	hkk
踝	hkq
槐	hkw
怀	hky
蝗	hla
皇	hlb
璜	hld
潢	hle
艎	hlf
晃	hlg
锽	hlh
癀	hli
徨	hlk
凰	hll
荒	hlo
幌	hlp
媓	hlq
谎	hlr
簧	hls
煌	hlv
鳇	hlx
慌	hly
蠖	hoa
攉	hoc
或	hod
漷	hoe
镬	hoh
和	hoj
伙	hok
耠	hol
获	hoo
嚯	hop
祸	hos
夥	hot
豁	hou
火	hov
霍	hoz
换	hrc
环	hrd
浣	hre
豢	hrf
鹮	hrg
锾	hrh
痪	hri
还	hrl
缓	hrn
荁	hro
唤	hrp
寰	hru
焕	hrv
桓	hrw
奂	hrx
峘	hrz
虹	hsa
竑	hsb
玒	hsd
洪	hse
轰	hsf
𫟹	hsh
訇	hsl
弘	hsn
蕻	hso
哄	hsp
讧	hsr
宏	hsu
烘	hsv
蝴	hua
醐	hub
虎	huc
瑚	hud
湖	hue
轷	huf
互	hug
和	huj
鹘	hul
壶	hum
弧	hun
户	huo
呼	hup
胡	huq
祜	hus
乎	hut
囫	huu
狐	huv
槲	huw
斛	hux
惚	huy
糊	huz
灰	hva
毁	hvb
挥	hvc
慧	hvd
汇	hve
硊	hvf
晦	hvg
𬭬	hvh
麾	hvi
秽	hvj
徽	hvk
惠	hvl
恚	hvm
绘	hvn
荟	hvo
喙	hvp
讳	hvr
袆	hvs
辉	hvt
回	hvu
烩	hvv
桧	hvw
悔	hvy
翙	hvz
𬭶	hwh
嘿	hwp
划	hxd
滑	hxe
铧	hxh
化	hxk
画	hxl
花	hxo
哗	hxp
婳	hxq
猾	hxv
桦	hxw
觟	hxx
昏	hyb
珲	hyd
混	hye
碈	hyf
魂	hyl
荤	hyo
诨	hyr
惛	hyy
馄	hyz
齁	hzb
𬭤	hzh
厚	hzi
候	hzk
骺	hzl
堠	hzm
吼	hzp
篌	hzs
逅	hzt
鲎	hzu
猴	hzv
鲘	hzx
糇	hzz
插	iac
汊	iae
差	iaf
镲	iah
侘	iak
垞	iam
茶	iao
岔	iap
姹	iaq
诧	iar
衩	ias
察	iau
刹	iav
杈	iaw
叉	iax
嵖	iaz
朝	ica
抄	icc
潮	ice
晁	icg
钞	ich
耖	icl
弨	icn
吵	icp
巢	ict
炒	icv
怊	icy
虿	ida
差	idf
钗	idh
瘥	idi
侪	idk
茝	ido
柴	idq
豺	idv
扯	iec
澈	iee
砗	ief
㬚	ieg
彻	iek
坼	iem
尺	ieo
掣	iev
陈	ifa
辰	ifb
抻	ifc
琛	ifd
碜	iff
晨	ifg
疢	ifi
称	ifj
𬘭	ifn
嗔	ifp
趁	ifq
谌	ifr
衬	ifs
尘	ift
宸	ifu
臣	ifv
郴	ifw
忱	ify
蛏	iga
酲	igb
撑	igc
琤	igd
澄	ige
晟	igg
铖	igh
庱	igi
程	igj
惩	igk
城	igm
丞	ign
塍	igo
呈	igp
诚	igr
裎	igs
承	igt
宬	igu
骋	igv
橙	igw
憕	igy
长	ihb
昶	ihf
昌	ihg
𬬮	ihh
厂	ihi
偿	ihk
阊	ihl
场	ihm
肠	iho
唱	ihp
娼	ihq
畅	iht
尝	ihu
猖	ihv
鲳	ihx
怅	ihy
敕	iia
鸱	iib
摛	iic
池	iie
匙	iig
痴	iii
魑	iij
侈	iik
豉	iil
赤	iim
弛	iin
迟	iio
斥	iip
齿	iiq
耻	iir
篪	iis
啻	iiu
驰	iiv
翅	iix
饬	iiz
蝉	ija
韂	ijb
掺	ijc
刬	ijd
潺	ije
旵	ijg
铲	ijh
廛	iji
单	ijj
儳	ijk
阐	ijl
缠	ijn
孱	ijo
啴	ijp
婵	ijq
颤	ijr
禅	ijs
骣	ijv
梴	ijw
忏	ijy
馋	ijz
搋	ikc
啜	ikp
踹	ikq
床	ili
闯	ill
幢	ilp
窗	ilu
怆	ily
逴	ioc
辍	iof
绰	ion
啜	iop
龊	ioq
惙	ioy
船	irf
钏	irh
舛	irk
串	irp
川	irt
穿	iru
椽	irw
氚	irx
遄	irz
虫	isa
摏	isc
珫	isd
冲	ise
舂	isf
铳	ish
种	isj
茺	iso
充	isr
宠	isu
憧	isy
崇	isz
除	iua
黜	iub
搐	iuc
琡	iud
滁	iue
础	iuf
锄	iuh
厨	iui
储	iuk
亍	iul
绌	iun
斶	iup
躇	iuq
畜	iur
初	ius
䝙	iuv
楚	iuw
处	iux
怵	iuy
垂	iva
捶	ivc
锤	ivh
倕	ivk
圌	ivu
炊	ivv
槌	ivw
蝽	iya
唇	iyb
瑃	iyd
淳	iye
蠢	iyf
𬭚	iyh
堾	iym
纯	iyn
莼	iyo
鹑	iyr
椿	iyw
䲠	iyx
臭	izb
瞅	izg
瘳	izi
愁	izj
仇	izk
丑	izn
帱	izp
踌	izq
筹	izs
畴	izt
雠	izv
杻	izw
惆	izy
矜	jba
今	jbb
瑾	jbd
津	jbe
金	jbh
廑	jbi
晋	jbj
仅	jbk
墐	jbm
劲	jbn
尽	jbo
近	jbp
妗	jbq
谨	jbr
筋	jbs
紧	jbt
烬	jbv
禁	jbw
馑	jbz
际	jia
基	jib
技	jic
玑	jid
济	jie
辑	jif
羁	jig
𫓯	jih
疾	jii
积	jij
祭	jik
几	jil
吉	jim
级	jin
肌	jio
唧	jip
忌	jiq
记	jir
籍	jis
畸	jit
寄	jiu
集	jiv
机	jiw
急	jix
及	jiy
饥	jiz
阱	jka
竞	jkb
静	jkd
净	jke
睛	jkg
镜	jkh
痉	jki
径	jkk
境	jkm
颈	jkn
警	jko
麖	jkp
兢	jkq
京	jkr
竟	jks
猄	jkv
鲸	jkx
惊	jky
精	jkz
降	jla
江	jle
姜	jlf
僵	jlk
匠	jll
疆	jln
奖	jlo
讲	jlr
鳉	jlx
糨	jlz
柬	jma
鞯	jmb
捡	jmc
戋	jmd
减	jme
舰	jmf
建	jmg
键	jmh
戬	jmj
件	jmk
间	jml
缄	jmn
荐	jmo
剪	jmp
践	jmq
谏	jmr
简	jms
坚	jmt
蹇	jmu
剑	jmv
检	jmw
艰	jmx
饯	jmz
蛟	jna
酵	jnb
搅	jnc
璬	jnd
浇	jne
较	jnf
矫	jng
铰	jnh
教	jnj
侥	jnk
缴	jnn
脚	jno
嚼	jnp
娇	jnq
交	jnr
剿	jnt
觉	jnu
焦	jnv
椒	jnw
角	jnx
恔	jny
饺	jnz
阶	jpa
竭	jpb
接	jpc
戒	jpd
洁	jpe
羯	jpf
睫	jpg
疥	jpi
秸	jpj
街	jpk
骱	jpl
劫	jpm
节	jpo
嗟	jpp
姐	jpq
诫	jpr
褯	jps
界	jpt
介	jpv
杰	jpw
解	jpx
悈	jpy
舅	jqb
揪	jqc
玖	jqd
酒	jqe
九	jqh
疚	jqi
僦	jqk
救	jql
纠	jqn
韭	jqo
啾	jqp
赳	jqq
鹫	jqr
旧	jqt
究	jqu
柩	jqw
咎	jqx
㠇	jqz
鄄	jrb
捐	jrc
涓	jre
眷	jrf
镌	jrh
倦	jrk
绢	jrn
鹃	jrp
娟	jrq
圈	jru
隽	jrv
泂	jse
炅	jsg
迥	jsl
坰	jsm
䌹	jsn
扃	jso
窘	jsu
炯	jsv
颎	jsw
掘	jtc
珏	jtd
决	jte
砄	jtf
矍	jtg
爵	jth
厥	jti
倔	jtk
绝	jtn
蕨	jto
嚼	jtp
蹶	jtq
诀	jtr
孓	jtt
獗	jtv
橛	jtw
角	jtx
崛	jtz
具	jub
拒	juc
琚	jud
沮	jue
车	juf
矩	jug
锯	juh
疽	jui
秬	juj
俱	juk
句	jul
弆	jum
局	juo
咀	jup
距	juq
聚	jur
裾	jus
举	jut
窭	juu
炬	juv
橘	juw
𬶋	jux
惧	juy
岠	juz
蛱	jxa
贾	jxb
珈	jxd
浃	jxe
钾	jxh
痂	jxi
稼	jxj
假	jxk
夹	jxl
嘉	jxm
茄	jxo
斝	jxp
嫁	jxq
笳	jxs
甲	jxt
加	jxv
枷	jxw
岬	jxz
竣	jyb
捃	jyc
珺	jyd
浚	jye
君	jyg
钧	jyh
俊	jyk
均	jym
菌	jyo
麇	jyp
筠	jys
畯	jyt
皲	jyu
骏	jyv
鲪	jyx
峻	jyz
胩	kao
咖	kap
拷	kcc
洘	kce
铐	kch
尻	kco
靠	kcv
栲	kcw
揩	kdc
铠	kdh
闿	kdl
垲	kdm
蒈	kdo
炌	kdv
楷	kdw
慨	kdy
凯	kdz
蝌	kea
珂	ked
渴	kee
磕	kef
瞌	keg
锞	keh
疴	kei
科	kej
髁	kel
壳	kem
刻	ken
苛	keo
咳	kep
克	keq
课	ker
颗	ket
客	keu
骒	kev
柯	kew
氪	kex
恪	key
岢	kez
恳	kfe
啃	kfp
裉	kfs
硁	kgf
铿	kgh
吭	kgp
抗	khc
钪	khh
伉	khk
闶	khl
𡐓	khm
亢	khr
炕	khv
𩾌	khx
慷	khy
糠	khz
勘	kjb
砍	kjf
瞰	kjg
侃	kjk
阚	kjl
堪	kjm
莰	kjo
龛	kjv
槛	kjw
崁	kjz
㧟	kkc
侩	kkk
块	kkm
脍	kko
哙	kkp
筷	kks
会	kkv
鲙	kkx
洭	kle
矿	klf
旷	klg
邝	kli
匡	kll
圹	klm
纩	kln
哐	klp
诳	klr
筐	kls
夼	klt
狂	klv
框	klw
蛞	koa
括	koc
廓	koi
阔	kol
髋	krl
宽	kru
控	ksc
硿	ksf
倥	ksk
埪	ksm
恐	ksn
箜	kss
孔	kst
崆	ksz
酷	kub
矻	kuf
库	kui
骷	kul
绔	kun
哭	kup
裤	kus
刳	kut
窟	kuu
枯	kuw
盔	kva
揆	kvc
溃	kve
睽	kvg
馗	kvh
魁	kvj
傀	kvk
匮	kvl
逵	kvm
葵	kvo
喟	kvp
跬	kvq
聩	kvr
篑	kvs
奎	kvt
窥	kvu
