啊	a
饱	bcw
褓	bcy
褒	bcz
佰	bda
柏	bdc
拜	bdi
百	bdl
败	bdq
摆	bds
稗	bdu
倴	bfa
栟	bfc
贲	bfd
笨	bfe
锛	bfh
犇	bfk
苯	bfn
奔	bfx
蚌	bgg
镚	bgh
迸	bgk
甭	bgl
绷	bgm
嘣	bgp
蹦	bgt
泵	bgu
祊	bgy
甏	bgz
傍	bha
膀	bhb
棒	bhc
蚌	bhg
镑	bhh
玤	bhk
邦	bhl
绑	bhm
蒡	bhn
浜	bho
𠳐	bhp
谤	bhr
搒	bhs
磅	bhu
塝	bhz
彼	bia
婢	bid
笔	bie
觱	big
铋	bih
陛	bij
碧	bik
逼	bil
蔽	bin
泌	bio
鄙	bip
闭	biq
鼻	bir
毕	bit
秘	biu
狴	biv
必	biw
畀	bix
裨	biy
避	biz
伴	bja
板	bjc
般	bjd
瘢	bje
昄	bjf
钣	bjh
阪	bjj
半	bjk
绊	bjm
湴	bjo
瓣	bjp
搬	bjs
𨭉	bjv
坂	bjz
炳	bka
柄	bkc
病	bke
昺	bkf
蛃	bkg
丙	bkl
冰	bko
兵	bkq
摒	bks
秉	bku
禀	bkv
饼	bkw
屏	bkz
便	bma
笾	bme
鞭	bmf
蝙	bmg
弁	bmk
编	bmm
苄	bmn
汴	bmo
辩	bmp
贬	bmq
抃	bms
砭	bmu
变	bmv
忭	bmw
褊	bmy
遍	bmz
俵	bna
膘	bnb
标	bnc
婊	bnd
瘭	bne
鳔	bng
镖	bnh
骉	bnk
藨	bnn
瀌	bno
飑	bnq
摽	bns
彪	bnt
飙	bnx
裱	bny
伯	boa
脖	bob
柏	boc
勃	bod
簸	boe
剥	bof
鲌	bog
钵	boh
艴	boj
玻	bok
薄	bon
波	boo
啵	bop
帛	bor
播	bos
卜	bot
礴	bou
亳	bov
饽	bow
嶓	boy
擘	boz
瘪	bpe
憋	bpk
癿	bpr
堡	bua
瓿	bub
布	bud
簿	bue
晡	buf
钚	buh
蔀	bun
哺	bup
醭	bur
捕	bus
步	but
逋	buv
怖	buw
补	buy
埠	buz
倍	bwa
杯	bwc
孛	bwd
鞁	bwf
钡	bwh
北	bwk
蓓	bwn
𬇙	bwo
呗	bwp
贝	bwq
卑	bwr
碑	bwu
狈	bwv
悖	bww
糒	bwx
备	bwy
臂	bwz
嚓	cap
槽	ccc
艚	ccd
螬	ccg
曹	ccl
漕	cco
嘈	ccp
操	ccs
𥕢	ccu
糙	ccx
偲	cda
材	cdc
裁	cdd
睬	cdf
蔡	cdn
财	cdq
踩	cdt
猜	cdv
彩	cdz
侧	cea
厕	cee
测	ceo
册	ceq
恻	cew
参	cfk
涔	cfo
噌	cgp
蹭	cgt
嶒	cgy
层	cgz
伧	cha
舱	chd
苍	chn
沧	cho
仓	chv
伺	cia
辞	cid
疵	cie
刺	cih
差	cii
慈	cik
茨	cin
瓷	cio
呲	cip
赐	ciq
词	cir
此	cit
磁	ciu
糍	cix
祠	ciy
灿	cja
璨	cjk
黪	cjr
餐	cjs
䅟	cju
惨	cjw
蚕	cjx
脞	cob
棤	coc
厝	coe
锉	coh
瑳	cok
莝	con
矬	coq
措	cos
蹉	cot
磋	cou
嵯	coy
篡	cre
镩	crh
爨	crl
攒	crs
蹿	crt
汆	crv
熜	csa
匆	csb
枞	csc
聪	csf
琮	csk
囱	csl
葱	csn
淙	cso
丛	csv
悰	csw
徂	cua
簇	cue
蹙	cug
蔟	cun
醋	cur
殂	cus
蹴	cut
猝	cuv
粗	cux
催	cva
榱	cvc
毳	cvd
瘁	cve
璀	cvk
缞	cvm
萃	cvn
淬	cvo
啐	cvp
摧	cvs
翠	cvt
悴	cvw
粹	cvx
崔	cvy
存	cyd
皴	cyk
邨	cyl
寸	cyp
忖	cyw
腠	czb
辏	czd
炟	daa
妲	dad
答	dae
鞑	daf
𨱏	dah
荙	dan
溚	dao
哒	dap
沓	daq
打	das
跶	dat
鿎	dau
怛	daw
达	dax
褡	day
垯	daz
倒	dca
舠	dcd
岛	dcg
道	dck
导	dcn
盗	dco
叨	dcp
刀	dcq
捣	dcs
蹈	dct
稻	dcu
悼	dcw
祷	dcy
代	dda
戴	ddd
逮	ddf
怠	ddk
叇	ddl
绐	ddm
呆	ddp
歹	dds
大	ddx
埭	ddz
德	dea
锝	deh
嘚	dep
地	dez
灯	dga
瞪	dgf
镫	dgh
璒	dgk
澄	dgo
噔	dgp
登	dgs
蹬	dgt
磴	dgu
邓	dgy
档	dhc
筜	dhe
铛	dhh
党	dhi
珰	dhk
荡	dhn
𬍡	dho
凼	dhq
谠	dhr
挡	dhs
砀	dhu
裆	dhy
垱	dhz
低	dia
弟	dib
棣	dic
敌	did
第	die
睇	dif
䗖	dig
镝	dih
帝	dii
玓	dik
骶	dil
缔	dim
蒂	din
滴	dio
嘀	dip
邸	diq
谛	dir
抵	dis
翟	dit
砥	diu
狄	div
迪	dix
禘	diy
地	diz
儋	dja
胆	djb
疸	dje
旦	djf
𬘘	djm
萏	djn
淡	djo
啖	djp
丹	djq
诞	djr
担	djs
蛋	djt
石	dju
亶	djv
惮	djw
单	djx
仃	dka
腚	dkb
疔	dke
盯	dkf
钉	dkh
玎	dkk
萣	dkn
顶	dkp
订	dkr
碇	dku
町	dkx
佃	dma
颠	dmd
店	dme
钿	dmh
阽	dmj
奠	dmk
淀	dmo
典	dmq
垫	dms
踮	dmt
碘	dmu
惦	dmw
电	dmx
巅	dmy
殿	dmz
鲷	dng
钓	dnh
窎	dni
凋	dno
吊	dnp
雕	dnq
调	dnr
刁	dnt
碉	dnu
貂	dnv
舵	dod
度	doe
铎	doh
堕	doj
驮	dok
躲	dol
哆	dop
朵	doq
掇	dos
踱	dot
亸	dov
惰	dow
夺	dox
裰	doy
垛	doz
楪	dpc
昳	dpf
蝶	dpg
耋	dpj
牒	dpk
绖	dpm
喋	dpp
迭	dpq
谍	dpr
跌	dpt
碟	dpu
叠	dpy
堞	dpz
铥	dqh
煅	dra
端	drb
椴	drc
簖	dre
锻	drh
瑖	drk
段	drl
缎	drm
短	drq
耑	dry
塅	drz
侗	dsa
胴	dsb
栋	dsc
东	dsd
𬟽	dsg
董	dsn
洞	dso
咚	dsp
氡	dsq
硐	dsu
懂	dsw
冬	dsy
垌	dsz
肚	dub
杜	duc
妒	dud
度	due
睹	duf
镀	duh
蠹	dui
毒	duk
髑	dul
芏	dun
渡	duo
嘟	dup
赌	duq
读	dur
督	dut
独	duv
堵	duz
队	dvj
兑	dvk
碓	dvu
怼	dvy
堆	dvz
嘚	dwp
嗲	dxp
炖	dya
趸	dyd
盹	dyf
钝	dyh
盾	dyl
沌	dyo
吨	dyp
蹲	dyt
礅	dyu
敦	dyv
惇	dyw
墩	dyz
痘	dze
蚪	dzg
钭	dzh
窦	dzi
陡	dzj
豆	dzl
蔸	dzn
斗	dzo
兜	dzr
抖	dzs
俄	eea
腭	eeb
娥	eed
厄	eee
遏	eef
鳄	eeg
锷	eeh
额	eei
阿	eej
噩	eek
鹅	eel
萼	een
涐	eeo
呃	eep
讹	eer
扼	ees
𥔲	eeu
饿	eew
峨	eey
屙	eez
蒽	enn
摁	ens
耳	erf
贰	erg
铒	erh
陑	erj
珥	erk
二	erl
洱	ero
咡	erp
尔	erq
饵	erw
伐	faa
罚	fae
珐	fak
乏	fal
阀	faq
砝	fau
份	ffa
焚	ffc
鲼	ffg
忿	ffk
纷	ffm
芬	ffn
汾	ffo
吩	ffp
氛	ffq
酚	ffr
翂	fft
豮	ffv
愤	ffw
奋	ffx
坟	ffz
烽	fga
枫	fgc
疯	fge
蜂	fgg
锋	fgh
奉	fgi
丰	fgk
缝	fgm
葑	fgn
冯	fgo
唪	fgp
凤	fgq
讽	fgr
砜	fgu
峰	fgy
封	fgz
仿	fha
肪	fhb
枋	fhc
妨	fhd
放	fhe
昉	fhf
鲂	fhg
钫	fhh
防	fhj
牥	fhk
纺	fhm
芳	fhn
访	fhr
房	fhz
烦	fja
樊	fjc
钒	fjh
璠	fjk
返	fjl
范	fjn
泛	fjo
凡	fjq
帆	fjt
矾	fju
犯	fjv
饭	fjw
畈	fjx
翻	fjz
佛	fua
服	fub
付	fuc
妇	fud
府	fue
阜	fuf
蝠	fug
鄜	fuh
富	fui
附	fuj
父	fuk
副	ful
缚	fum
芙	fun
浮	fuo
咐	fup
负	fuq
覆	fur
扶	fus
幅	fut
馥	fuu
甫	fuv
怫	fuw
夫	fux
福	fuy
孚	fuz
肥	fwb
榧	fwc
妃	fwd
废	fwe
鲱	fwg
镄	fwh
费	fwj
斐	fwk
绯	fwm
菲	fwn
沸	fwo
啡	fwp
匪	fwq
诽	fwr
飞	fwt
狒	fwv
霏	fww
扉	fwz
缶	fzk
否	fzl
伽	gaa
钆	gah
戛	gal
尕	gan
嘎	gap
旮	gaq
尜	gax
槁	gcc
篙	gce
杲	gcf
镐	gch
羔	gci
告	gck
睾	gcl
缟	gcm
藁	gcn
皋	gcr
搞	gcs
稿	gcu
膏	gcv
糕	gcx
概	gdc
晐	gdf
钙	gdh
盖	gdi
陔	gdj
丐	gdl
改	gdn
溉	gdo
赅	gdq
垓	gdz
仡	gea
胳	geb
格	gec
舸	ged
疙	gee
革	gef
戈	geg
铬	geh
割	gei
隔	gej
骼	gel
葛	gen
滆	geo
哥	gep
阁	geq
搁	ges
硌	geu
鸽	gev
饹	gew
袼	gey
圪	gez
艮	gfa
根	gfc
亘	gfl
茛	gfn
哏	gfp
梗	ggc
庚	gge
耿	ggf
鲠	ggg
羹	ggi
耕	ggl
绠	ggm
浭	ggo
哽	ggp
𬒔	ggu
埂	ggz
肛	ghb
杠	ghc
罡	ghe
钢	ghh
缸	ghk
纲	ghm
港	gho
冈	ghq
扛	ghs
矼	ghu
岗	ghy
堽	ghz
肝	gjb
杆	gjc
干	gjd
竿	gje
甘	gjf
虷	gjg
玕	gjk
绀	gjm
苷	gjn
泔	gjo
酐	gjr
擀	gjs
敢	gjt
秆	gju
坩	gjz
乖	gkd
拐	gks
夬	gkt
胱	glb
桄	glc
𨐈	gld
广	gle
珖	glk
洸	glo
咣	glp
逛	glv
垙	glz
腘	gob
椁	goc
聒	gof
蝈	gog
锅	goh
馘	gok
涡	goo
呙	gop
帼	got
国	gou
郭	gov
馃	gow
果	gox
崞	goy
裹	goz
倌	gra
棺	grc
管	gre
鳏	grg
官	gri
罐	grk
盥	grl
纶	grm
莞	grn
灌	gro
掼	grs
馆	grw
贯	grx
观	gry
供	gsa
肱	gsb
龚	gsf
蚣	gsg
宫	gsi
公	gsk
躬	gsl
共	gsn
功	gsp
觥	gsq
拱	gss
弓	gst
硔	gsu
估	gua
股	gub
梏	guc
姑	gud
顾	gue
蛊	gug
锢	guh
羖	gui
谷	guk
骨	gul
菇	gun
沽	guo
咕	gup
觚	guq
贾	gur
孤	gut
固	guu
馉	guw
古	guy
鼓	guz
柜	gvc
轨	gvd
簋	gve
晷	gvf
贵	gvg
宄	gvi
瑰	gvk
归	gvl
鬼	gvm
闺	gvq
诡	gvr
癸	gvs
跪	gvt
硅	gvu
刽	gvv
鬶	gvx
刿	gvy
圭	gvz
胍	gxb
栝	gxc
刮	gxd
寡	gxi
呱	gxp
诖	gxr
褂	gxy
瓜	gxz
棍	gyc
辊	gyd
鲧	gyg
绲	gym
磙	gyu
衮	gyz
佝	gza
构	gzc
媾	gzd
篝	gze
鞲	gzf
钩	gzh
耇	gzj
缑	gzm
苟	gzn
沟	gzo
购	gzq
诟	gzr
狗	gzv
岣	gzy
垢	gzz
蛤	hag
铪	hah
昊	hcf
蚝	hcg
耗	hcl
蒿	hcn
浩	hco
号	hcp
皓	hcr
毫	hcv
郝	hcz
胲	hdb
亥	hdh
害	hdi
骇	hdk
骸	hdl
海	hdo
嗨	hdp
氦	hdq
醢	hdr
孩	hdt
何	hea
核	hec
曷	hef
劾	heh
鹤	hei
翮	hel
纥	hem
荷	hen
河	heo
喝	hep
阂	heq
诃	her
壑	het
禾	heu
盒	hev
饸	hew
褐	hey
赫	hez
痕	hfe
𬣳	hfr
狠	hfv
恨	hfw
衡	hga
横	hgc
姮	hgd
珩	hgk
蘅	hgn
哼	hgp
亨	hgv
恒	hgw
堼	hgz
杭	hhc
航	hhd
绗	hhm
巷	hhn
沆	hho
吭	hhp
颃	hhv
夯	hhx
焊	hja
含	hjb
韩	hjd
旱	hjf
蚶	hjg
寒	hji
琀	hjk
菡	hjn
汗	hjo
喊	hjp
酣	hjr
撼	hjs
函	hjt
犴	hjv
憾	hjw
崡	hjy
垾	hjz
徊	hka
槐	hkc
淮	hko
踝	hkt
怀	hkw
煌	hla
媓	hld
簧	hle
晃	hlf
蝗	hlg
锽	hlh
隍	hlj
璜	hlk
荒	hln
潢	hlo
喤	hlp
凰	hlq
皇	hlr
幌	hlt
肓	hlv
慌	hlw
火	hoa
或	hog
镬	hoh
豁	hoi
𬴃	hok
耠	hol
获	hon
漷	hoo
嚯	hop
攉	hos
和	hou
霍	how
夥	hox
祸	hoy
焕	hra
桓	hrc
痪	hre
㬊	hrf
鲩	hrg
锾	hrh
寰	hri
环	hrk
还	hrl
缓	hrm
荁	hrn
浣	hro
唤	hrp
奂	hrq
换	hrs
圜	hru
獾	hrv
峘	hry
烘	hsa
竑	hsb
轰	hsd
虹	hsg
𫟹	hsh
宏	hsi
玒	hsk
纮	hsm
蕻	hsn
洪	hso
哄	hsp
訇	hsq
讧	hsr
弘	hst
煳	hua
忽	hub
槲	huc
嫭	hud
笏	hue
互	huf
蝴	hug
瑚	huk
乎	hul
葫	hun
湖	huo
呼	hup
斛	huq
醐	hur
虎	hut
囫	huu
狐	huv
惚	huw
糊	hux
胡	huy
户	huz
徽	hva
桧	hvc
灰	hvd
麾	hve
晦	hvf
蛔	hvg
𬭬	hvh
隳	hvj
慧	hvk
惠	hvl
绘	hvm
荟	hvn
汇	hvo
喙	hvp
贿	hvq
毁	hvr
挥	hvs
翚	hvt
回	hvu
悔	hvw
辉	hvx
翙	hvy
恚	hvz
𬭶	hwh
嘿	hwp
化	hxa
桦	hxc
婳	hxd
划	hxg
铧	hxh
骅	hxk
画	hxl
花	hxn
滑	hxo
哗	hxp
觟	hxq
猾	hxv
珲	hyk
魂	hyl
荤	hyn
混	hyo
昏	hyq
诨	hyr
碈	hyu
馄	hyw
候	hza
厚	hze
鲘	hzg
𬭤	hzh
鲎	hzi
逅	hzl
吼	hzp
齁	hzr
猴	hzv
糇	hzx
堠	hzz
侘	iaa
杈	iac
姹	iad
镲	iah
差	iai
岔	iak
茶	ian
汊	iao
嚓	iap
诧	iar
插	ias
蹅	iat
碴	iau
猹	iav
馇	iaw
刹	iax
叉	iay
垞	iaz
炒	ica
朝	icd
晁	icf
钞	ich
巢	icl
绰	icm
潮	ico
吵	icp
抄	ics
弨	ict
怊	icw
侪	ida
虿	idd
瘥	ide
钗	idh
差	idi
茝	idn
柴	idt
豺	idv
彻	iea
㬚	ief
掣	iek
澈	ieo
扯	ies
砗	ieu
坼	iez
煁	ifa
郴	ifc
疢	ife
晨	iff
宸	ifi
陈	ifj
琛	ifk
𬘭	ifm
嗔	ifp
辰	ifq
谌	ifr
抻	ifs
趁	ift
称	ifu
忱	ifw
尘	ifx
衬	ify
臣	ifz
惩	iga
塍	igb
橙	igc
庱	ige
晟	igf
蛏	igg
铖	igh
宬	igi
骋	igk
澄	igo
呈	igp
诚	igr
撑	igs
承	igt
程	igu
憕	igw
裎	igy
城	igz
偿	iha
肠	ihb
娼	ihd
厂	ihe
昌	ihf
鲳	ihg
𬬮	ihh
尝	ihi
菖	ihn
长	iho
唱	ihp
昶	ihq
猖	ihv
怅	ihw
畅	ihx
场	ihz
侈	iia
胣	iib
媸	iid
痴	iie
耻	iif
螭	iig
敕	iih
啻	iii
驰	iik
豉	iil
魑	iim
斥	iin
池	iio
嗤	iip
蚩	iiq
摛	iis
齿	iit
饬	iiw
瓻	iix
翅	iiy
迟	iiz
儳	ija
梴	ijc
婵	ijd
廛	ije
旵	ijf
蝉	ijg
铲	ijh
骣	ijk
缠	ijm
蒇	ijn
潺	ijo
啴	ijp
阐	ijq
谄	ijr
掺	ijs
觇	ijt
颤	ijv
馋	ijw
单	ijx
禅	ijy
孱	ijz
啜	ikp
搋	iks
踹	ikt
床	ile
窗	ili
噇	ilp
闯	ilq
幢	ilt
怆	ilw
辍	iod
绰	iom
啜	iop
龊	iot
惙	iow
椽	irc
船	ird
钏	irh
穿	iri
川	irl
串	irp
氚	irq
舛	irs
遄	iry
艟	isd
虫	isg
铳	ish
宠	isi
珫	isk
茺	isn
冲	iso
摏	iss
翀	ist
种	isu
充	isv
憧	isw
崇	isy
储	iua
楚	iuc
矗	iud
厨	iue
蜍	iug
锄	iuh
除	iuj
琡	iuk
亍	iul
绌	ium
斶	iun
滁	iuo
触	iuq
黜	iur
搐	ius
躇	iut
础	iuu
畜	iuv
怵	iuw
处	iuy
炊	iva
槌	ivc
垂	ivd
锤	ivh
陲	ivj
捶	ivs
圌	ivu
椿	iyc
䲠	iyg
𬭚	iyh
蠢	iyi
瑃	iyk
纯	iym
莼	iyn
淳	iyo
唇	iyq
醇	iyr
鹑	iyv
堾	iyz
仇	iza
杻	izc
筹	ize
瞅	izf
绸	izm
臭	izr
丑	izt
愁	izu
侴	izv
惆	izw
畴	izx
仅	jba
今	jbb
禁	jbc
妗	jbd
筋	jbe
堇	jbf
金	jbh
晋	jbj
瑾	jbk
紧	jbl
缙	jbm
近	jbn
津	jbo
劲	jbp
赆	jbq
谨	jbr
殣	jbs
巾	jbt
馑	jbw
襟	jby
尽	jbz
即	jia
肌	jib
机	jic
辑	jid
疾	jie
基	jif
鲫	jig
棘	jih
寄	jii
际	jij
冀	jik
击	jil
级	jim
及	jin
济	jio
唧	jip
几	jiq
记	jir
技	jis
亟	jit
积	jiu
迹	jiv
饥	jiw
集	jix
鸡	jiy
吉	jiz
径	jka
竞	jkb
竟	jkc
婧	jkd
痉	jke
睛	jkf
鲸	jkg
镜	jkh
阱	jkj
静	jkk
警	jkn
净	jko
颈	jkp
鼱	jkr
京	jkv
惊	jkw
精	jkx
兢	jky
境	jkz
僵	jla
膙	jlb
虹	jlg
姜	jli
降	jlj
奖	jlk
豇	jll
缰	jlm
蒋	jln
江	jlo
匠	jlq
讲	jlr
疆	jlt
礓	jlu
糨	jlx
件	jma
腱	jmb
检	jmc
奸	jmd
简	jme
建	jmf
鲣	jmg
键	jmh
蹇	jmi
戬	jmj
剪	jmk
坚	jml
缄	jmm
荐	jmn
减	jmo
间	jmq
谏	jmr
捡	jms
践	jmt
碱	jmu
剑	jmv
饯	jmw
尖	jmx
艰	jmy
肩	jmz
侥	jna
脚	jnb
椒	jnc
较	jnd
蛟	jng
铰	jnh
觉	jni
教	jnj
骄	jnk
剿	jnl
缴	jnm
蕉	jnn
浇	jno
嚼	jnp
角	jnq
酵	jnr
搅	jns
跤	jnt
礁	jnu
交	jnv
饺	jnw
焦	jnx
峤	jny
街	jpa
竭	jpb
杰	jpc
姐	jpd
疥	jpe
睫	jpf
戒	jpg
羯	jpi
阶	jpj
絜	jpk
骱	jpl
节	jpn
洁	jpo
嗟	jpp
解	jpq
诫	jpr
接	jps
皆	jpt
秸	jpu
介	jpv
悈	jpw
界	jpx
褯	jpy
届	jpz
僦	jqa
柩	jqc
疚	jqe
究	jqi
韭	jqk
救	jql
纠	jqm
酒	jqo
啾	jqp
九	jqq
舅	jqr
揪	jqs
赳	jqt
鹫	jqv
咎	jqy
倦	jra
娟	jrd
镌	jrh
眷	jri
蠲	jrk
绢	jrm
涓	jro
鹃	jrp
鄄	jrr
捐	jrs
圈	jru
狷	jrv
隽	jrx
炯	jsa
炅	jsf
窘	jsi
𬳶	jsk
䌹	jsm
泂	jso
迥	jsq
颎	jst
坰	jsz
倔	jta
橛	jtc
厥	jte
矍	jtf
镢	jth
珏	jtk
绝	jtm
蕨	jtn
决	jto
嚼	jtp
角	jtq
诀	jtr
掘	jts
蹶	jtt
砄	jtu
獗	jtv
崛	jty
爵	jtz
俱	jua
具	jub
橘	juc
车	jud
疽	jue
聚	juf
𬶋	jug
锯	juh
窭	jui
驹	juk
菊	jun
沮	juo
咀	jup
句	juq
讵	jur
拒	jus
距	jut
砠	juu
狙	juv
惧	juw
举	jux
裾	juy
局	juz
假	jxa
胛	jxb
枷	jxc
嫁	jxd
痂	jxe
蛱	jxg
钾	jxh
珈	jxk
夹	jxl
茄	jxn
浃	jxo
加	jxp
贾	jxr
跏	jxt
稼	jxu
甲	jxx
岬	jxy
嘉	jxz
俊	jya
竣	jyb
筠	jye
君	jyf
鲪	jyg
钧	jyh
皲	jyi
骏	jyk
菌	jyn
浚	jyo
捃	jys
畯	jyx
峻	jyy
均	jyz
胩	kab
咖	kap
烤	kca
栲	kcc
铐	kch
靠	kck
洘	kco
拷	kcs
尻	kcz
炌	kda
楷	kdc
铠	kdh
蒈	kdn
闿	kdq
揩	kds
慨	kdw
凯	kdy
垲	kdz
炣	kea
柯	kec
轲	ked
疴	kee
瞌	kef
蝌	keg
刻	keh
客	kei
珂	kek
髁	kel
缂	kem
苛	ken
渴	keo
咳	kep
氪	keq
课	ker
科	keu
恪	kew
颗	kex
克	key
壳	kez
恳	kfa
啃	kfp
裉	kfy
铿	kgh
吭	kgp
硁	kgu
炕	kha
𩾌	khg
钪	khh
闶	khq
抗	khs
亢	khv
慷	khw
糠	khx
𡐓	khz
侃	kja
槛	kjc
勘	kjf
莰	kjn
阚	kjq
砍	kju
龛	kjv
崁	kjy
堪	kjz
侩	kka
脍	kkb
筷	kke
鲙	kkg
蒯	kkn
哙	kkp
㧟	kks
会	kkv
块	kkz
框	klc
筐	kle
旷	klf
纩	klm
洭	klo
哐	klp
匡	klq
诳	klr
矿	klu
狂	klv
夼	klx
圹	klz
廓	koe
蛞	kog
阔	koq
括	kos
宽	kri
髋	krl
倥	ksa
箜	kse
恐	ksp
控	kss
孔	kst
硿	ksu
崆	ksy
埪	ksz
枯	kuc
库	kue
窟	kui
骷	kul
绔	kum
哭	kup
酷	kur
矻	kuu
刳	kux
裤	kuy
傀	kva
櫆	kvc
盔	kvd
篑	kve
睽	kvf
蝰	kvg
窥	kvi
夔	kvk
魁	kvm
