啊	a
版	bfn
板	bfo
阪	bfp
昄	bfq
瓣	bfs
坂	bft
𨭉	bfv
浜	bga
谤	bgd
傍	bgf
玤	bgg
𠳐	bgh
绑	bgj
镑	bgk
搒	bgl
邦	bgn
棒	bgo
塝	bgt
膀	bgv
蒡	bgx
蚌	bgy
弊	bia
必	bic
诐	bid
币	bie
彼	bif
碧	big
鄙	bih
避	bii
铋	bik
逼	bin
弼	bio
陛	bip
笔	bir
庇	bis
毕	bit
裨	biu
闭	biw
蔽	bix
鼻	biy
婢	biz
汴	bja
忭	bjc
便	bjf
遍	bji
编	bjj
抃	bjl
鞭	bjm
变	bjp
昪	bjq
煸	bjr
辩	bjs
弁	bjt
褊	bju
卞	bjv
匾	bjw
苄	bjx
蝙	bjy
贬	bjz
彪	bka
骉	bkc
俵	bkf
飙	bkg
镖	bkk
摽	bkl
标	bko
熛	bkr
瘭	bks
裱	bku
膘	bkv
飑	bkw
藨	bkx
鳔	bky
婊	bkz
滨	bla
傧	blf
玢	blg
缤	blj
镔	blk
殡	bll
鬓	bln
彬	blo
髌	blu
斌	blv
豳	bly
憋	bma
瘪	bms
癿	bmy
波	boa
驳	boc
舶	boe
伯	bof
玻	bog
剥	boh
擘	boi
礴	boj
钵	bok
播	bol
柏	boo
僰	bop
簸	bor
艴	bot
袯	bou
脖	bov
勃	bow
薄	box
帛	boy
冰	bqa
屏	bqi
摒	bql
丙	bqn
柄	bqo
兵	bqp
昺	bqq
炳	bqr
病	bqs
禀	bqv
秉	bqw
蛃	bqy
坌	bra
犇	brc
倴	brf
奔	brg
锛	brk
栟	bro
笨	brr
畚	brt
贲	brw
苯	brx
佰	bsf
拜	bsi
摆	bsl
百	bsn
柏	bso
稗	bsw
败	bsz
迸	bta
琫	btg
嘣	bth
绷	btj
蹦	btk
甭	btn
甏	btt
祊	btu
蚌	bty
卜	bua
怖	buc
醭	bue
堡	buf
哺	buh
步	buk
捕	bul
逋	buq
簿	bur
埠	but
补	buu
布	buw
蔀	bux
𬇙	bwa
悖	bwc
糒	bwd
狈	bwe
倍	bwf
琲	bwg
呗	bwh
臂	bwi
碑	bwj
钡	bwk
鞁	bwm
北	bwn
杯	bwo
备	bwq
焙	bwr
褙	bwu
孛	bww
蓓	bwx
卑	bwy
贝	bwz
嚓	cah
爨	cce
汆	ccg
蹿	cck
攒	ccl
篡	ccr
漕	cda
糙	cdd
艚	cde
嘈	cdh
𥕢	cdj
操	cdl
曹	cdn
槽	cdo
螬	cdy
测	cea
恻	cec
侧	cef
厕	ces
册	cew
惨	cfc
蚕	cfg
餐	cfl
灿	cfr
䅟	cfw
黪	cfy
沧	cga
舱	cge
伧	cgf
仓	cgg
苍	cgx
慈	cia
词	cid
伺	cif
玼	cig
呲	cih
差	cii
磁	cij
此	cik
刺	cip
疵	cis
祠	ciu
辞	ciw
茨	cix
赐	ciz
鹾	coa
瑳	cog
磋	coj
蹉	cok
措	col
棤	coo
矬	cor
厝	cos
脞	cov
莝	cox
嵯	coy
辏	cpe
腠	cpv
涔	cra
参	crt
猜	cse
偲	csf
踩	csk
彩	csm
材	cso
睬	csq
裁	csw
蔡	csx
财	csz
噌	cth
层	cti
蹭	ctk
嶒	cty
粗	cud
醋	cue
徂	cuf
蹴	cuk
殂	cul
簇	cur
卒	cuv
蔟	cux
淬	cva
悴	cvc
粹	cvd
催	cvf
璀	cvg
啐	cvh
缞	cvj
摧	cvl
翠	cvm
榱	cvo
瘁	cvs
萃	cvx
崔	cvy
囱	cya
骢	cyc
聪	cye
丛	cyg
匆	cyj
枞	cyo
熜	cyr
葱	cyx
忖	czc
邨	czn
皴	czt
存	czw
寸	czy
溚	daa
怛	dac
达	dag
哒	dah
鿎	daj
跶	dak
打	dal
鞑	dam
答	dar
瘩	das
垯	dat
褡	dau
荙	dax
妲	daz
端	dca
段	dce
瑖	dcg
缎	dcj
锻	dck
椴	dco
短	dcr
塅	dct
耑	dcy
道	dda
悼	ddc
舠	dde
倒	ddf
纛	ddg
叨	ddh
蹈	ddk
捣	ddl
氘	ddr
刀	dds
祷	ddu
导	ddv
稻	ddw
岛	ddy
德	def
嘚	deh
锝	dek
地	det
单	dfa
惮	dfc
诞	dfd
耽	dfe
儋	dff
啖	dfh
石	dfj
蛋	dfk
担	dfl
弹	dfo
旦	dfq
氮	dfr
疸	dfs
胆	dfv
丹	dfw
萏	dfx
赕	dfz
𬍡	dga
谠	dgd
珰	dgg
党	dgi
砀	dgj
铛	dgk
挡	dgl
档	dgo
凼	dgr
垱	dgt
裆	dgu
荡	dgx
弟	dia
谛	did
狄	die
低	dif
籴	dig
嘀	dih
帝	dii
缔	dij
邸	dik
抵	dil
翟	dim
髢	din
棣	dio
迪	dip
睇	diq
第	dir
底	dis
地	dit
骶	diu
敌	diw
蒂	dix
䗖	diy
娣	diz
淀	dja
惦	djc
佃	djf
玷	djg
殿	dji
碘	djj
踮	djk
垫	djl
电	djp
簟	djr
店	djs
坫	djt
典	djw
巅	djy
凋	dka
调	dkd
貂	dke
吊	dkh
窎	dki
碉	dkj
钓	dkk
刁	dko
雕	dkw
鲷	dky
谍	dmd
喋	dmh
碟	dmj
跌	dmk
瓞	dmm
牒	dmn
楪	dmo
耋	dmp
叠	dmq
迭	dmr
堞	dmt
蝶	dmy
铥	dnk
躲	doa
惰	doc
舵	doe
夺	dog
哆	doh
踱	dok
掇	dol
堕	dop
剟	doq
度	dos
垛	dot
裰	dou
亸	dov
朵	dow
斗	dpa
读	dpd
窦	dpi
钭	dpk
抖	dpl
豆	dpn
陡	dpp
篼	dpr
痘	dps
蔸	dpx
兜	dpy
订	dqd
酊	dqe
仃	dqf
玎	dqg
叮	dqh
碇	dqj
钉	dqk
町	dqp
盯	dqq
疔	dqs
腚	dqv
萣	dqx
顶	dqy
骀	dsc
轪	dse
代	dsf
大	dsg
呆	dsh
绐	dsj
歹	dsl
叇	dsn
怠	dst
戴	dsw
澄	dta
璒	dtg
噔	dth
磴	dtj
蹬	dtk
登	dtl
邓	dtq
灯	dtr
嶝	dty
督	dua
犊	duc
读	dud
独	due
毒	dug
嘟	duh
蠹	dui
镀	duk
牍	dun
杜	duo
睹	duq
笃	dur
度	dus
堵	dut
髑	duu
肚	duv
阇	duw
芏	dux
黩	duy
赌	duz
兑	dva
碓	dvj
队	dvp
怼	dvq
堆	dvt
祋	dvu
嘚	dwh
洞	dya
懂	dyc
东	dye
侗	dyf
咚	dyh
硐	dyj
栋	dyo
冬	dyq
氡	dyr
垌	dyt
胴	dyv
董	dyx
岽	dyy
沌	dza
惇	dzc
盾	dze
吨	dzh
礅	dzj
蹲	dzk
盹	dzq
炖	dzr
墩	dzt
敦	dzv
趸	dzw
饿	eea
愕	eec
讹	eed
鹅	eee
俄	eef
噩	eeg
呃	eeh
额	eei
𥔲	eej
锷	eek
扼	eel
阿	eep
遏	eeq
厄	ees
堨	eet
腭	eev
垩	eew
萼	eex
鳄	eey
娥	eez
饵	eqa
耳	eqe
珥	eqg
咡	eqh
铒	eqk
二	eqn
陑	eqp
贰	eqr
尔	eqs
鸸	eqy
摁	erl
蒽	erx
罚	faa
乏	fae
伐	faf
珐	fag
砝	faj
筏	far
阀	faw
饭	ffa
犯	ffe
繁	fff
璠	ffg
矾	ffj
钒	ffk
翻	ffm
樊	ffo
畈	ffp
烦	ffr
墦	fft
凡	ffw
范	ffx
贩	ffz
牥	fgc
访	fgd
舫	fge
仿	fgf
房	fgi
纺	fgj
钫	fgk
枋	fgo
防	fgp
昉	fgq
放	fgs
坊	fgt
肪	fgv
芳	fgx
鲂	fgy
妨	fgz
缶	fpc
忿	fra
愤	frc
粉	frd
酚	fre
份	frf
奋	frg
吩	frh
纷	frj
翂	frm
焚	fro
氛	frr
坟	frt
芬	frx
鼢	fry
冯	fta
讽	ftd
俸	ftf
丰	ftg
唪	fth
奉	fti
缝	ftj
锋	ftk
枫	fto
逢	ftq
烽	ftr
疯	fts
封	ftt
凤	ftw
葑	ftx
峰	fty
赗	ftz
父	fua
驸	fuc
讣	fud
覆	fue
佛	fuf
夫	fug
咐	fuh
富	fui
缚	fuj
赴	fuk
扶	ful
孚	fum
副	fun
阜	fuo
附	fup
甫	fuq
符	fur
府	fus
弗	fut
福	fuu
服	fuv
匐	fuw
芙	fux
蝠	fuy
妇	fuz
沸	fwa
悱	fwc
诽	fwd
狒	fwe
啡	fwh
扉	fwi
绯	fwj
镄	fwk
斐	fwn
飞	fwo
篚	fwr
废	fws
费	fwt
肥	fwv
匪	fww
菲	fwx
霏	fwy
妃	fwz
旮	gad
伽	gaf
尜	gag
嘎	gah
钆	gak
戛	gan
尕	gaq
诖	gbd
呱	gbh
寡	gbi
瓜	gbm
栝	gbo
卦	gbt
褂	gbu
胍	gbv
刮	gbw
馆	gca
惯	gcc
盥	gce
倌	gcf
琯	gcg
官	gci
纶	gcj
掼	gcl
棺	gco
贯	gcp
观	gcq
管	gcr
祼	gcu
莞	gcx
鳏	gcy
告	gdc
糕	gdd
睾	gde
羔	gdi
缟	gdj
镐	gdk
搞	gdl
槁	gdo
杲	gdq
篙	gdr
膏	gdv
稿	gdw
藁	gdx
皋	gdy
饹	gea
舸	gee
仡	gef
鸽	geg
咯	geh
割	gei
硌	gej
铬	gek
搁	gel
革	gem
鬲	gen
格	geo
隔	gep
戈	ger
疙	ges
圪	get
骼	geu
胳	gev
阁	gew
葛	gex
哥	gey
泔	gfa
赣	gfd
酐	gfe
玕	gfg
矸	gfj
赶	gfk
擀	gfl
甘	gfm
敢	gfo
旰	gfq
竿	gfr
疳	gfs
坩	gft
肝	gfv
干	gfw
苷	gfx
虷	gfy
港	gga
缸	ggc
戆	ggd
纲	ggj
钢	ggk
扛	ggl
杠	ggo
筻	ggr
堽	ggt
肛	ggv
冈	ggw
岗	ggy
洸	gha
逛	ghe
珖	ghg
咣	ghh
桄	gho
广	ghs
垙	ght
胱	ghv
帼	goa
粿	god
国	goe
呙	goh
锅	gok
虢	gom
裹	gon
椁	goo
果	gop
埚	got
郭	gov
蝈	goy
沟	gpa
诟	gpd
狗	gpe
佝	gpf
缑	gpj
钩	gpk
鞲	gpm
构	gpo
耇	gpp
篝	gpr
垢	gpt
勾	gpw
苟	gpx
岣	gpy
购	gpz
艮	grc
哏	grh
亘	grn
根	gro
茛	grx
溉	gsa
盖	gsi
钙	gsk
丐	gsn
概	gso
陔	gsp
戤	gsq
垓	gst
改	gsv
荄	gsx
赅	gsz
浭	gta
耿	gte
哽	gth
羹	gti
绠	gtj
梗	gto
暅	gtq
庚	gts
埂	gtt
耕	gty
谷	gua
牯	guc
诂	gud
固	gue
估	guf
咕	guh
雇	gui
锢	guk
孤	gun
梏	guo
古	gup
箍	gur
顾	gus
鼓	gut
骨	guu
股	guv
菇	gux
蛊	guy
姑	guz
归	gva
诡	gvd
轨	gve
瑰	gvg
宄	gvi
硅	gvj
跪	gvk
癸	gvl
柜	gvo
鬼	gvp
晷	gvq
簋	gvr
庋	gvs
圭	gvt
闺	gvw
贵	gvy
妫	gvz
拐	gxl
夬	gxo
乖	gxw
公	gya
龚	gyd
功	gye
供	gyf
珙	gyg
宫	gyi
硔	gyj
拱	gyl
弓	gyo
觥	gys
肱	gyv
共	gyx
蚣	gyy
辊	gze
磙	gzj
衮	gzn
棍	gzo
鲧	gzy
铪	hak
蛤	hay
滑	hba
骅	hbc
猾	hbe
化	hbf
砉	hbg
哗	hbh
铧	hbk
画	hbn
桦	hbo
划	hbr
觟	hbs
花	hbx
婳	hbz
浣	hca
獾	hce
环	hcg
唤	hch
寰	hci
缓	hcj
锾	hck
换	hcl
还	hcn
桓	hco
㬊	hcq
焕	hcr
痪	hcs
郇	hcw
荁	hcx
鲩	hcy
浩	hda
貉	hde
号	hdh
昊	hdq
郝	hdt
毫	hdv
蒿	hdx
耗	hdy
河	hea
诃	hed
貉	hee
何	hef
盒	heg
喝	heh
鹤	hei
纥	hej
龁	hek
翯	hem
翮	hen
核	heo
贺	hep
曷	heq
熇	her
赫	het
褐	heu
禾	hew
荷	hex
汗	hfa
憾	hfc
酣	hfe
琀	hfg
喊	hfh
寒	hfi
撼	hfl
邯	hfm
函	hfo
旱	hfq
焊	hfr
垾	hft
韩	hfw
菡	hfx
鼾	hfy
含	hfz
沆	hga
航	hge
夯	hgg
吭	hgh
绗	hgj
杭	hgo
颃	hgv
巷	hgx
幌	hha
慌	hhc
谎	hhd
艎	hhe
徨	hhf
璜	hhg
喤	hhh
锽	hhk
隍	hhp
晃	hhq
煌	hhr
癀	hhs
肓	hhv
凰	hhw
荒	hhx
皇	hhy
媓	hhz
漷	hoa
𬴃	hoc
伙	hof
嚯	hoh
豁	hoi
镬	hok
攉	hol
夥	hop
或	hor
祸	hou
和	how
获	hox
霍	hoy
糇	hpd
猴	hpe
候	hpf
吼	hph
鲎	hpi
𬭤	hpk
篌	hpr
厚	hps
堠	hpt
骺	hpu
齁	hpy
恨	hrc
𬣳	hrd
狠	hre
痕	hrs
海	hsa
骇	hsc
醢	hse
嗨	hsh
害	hsi
孩	hsn
氦	hsr
骸	hsu
胲	hsv
亥	hsx
恒	htc
衡	htf
珩	htg
横	hto
堼	htt
亨	htv
蘅	htx
姮	htz
湖	hua
惚	huc
糊	hud
乎	hue
瑚	hug
呼	huh
户	hui
忽	huj
弧	huo
胡	hup
昈	huq
笏	hur
斛	hus
壶	hut
祜	huu
和	huw
葫	hux
蝴	huy
嫭	huz
汇	hva
悔	hvc
讳	hvd
回	hve
徽	hvf
慧	hvg
喙	hvh
绘	hvj
𬭬	hvk
挥	hvl
翚	hvm
惠	hvn
桧	hvo
隳	hvp
晦	hvq
烩	hvr
麾	hvs
恚	hvt
袆	hvu
灰	hvw
荟	hvx
毁	hvy
贿	hvz
嘿	hwh
𬭶	hwk
淮	hxa
怀	hxc
徊	hxf
踝	hxk
槐	hxo
洪	hya
讧	hyd
轰	hye
玒	hyg
哄	hyh
宏	hyi
纮	hyj
𫟹	hyk
弘	hyo
烘	hyr
訇	hyw
蕻	hyx
虹	hyy
混	hza
惛	hzc
诨	hzd
珲	hzg
碈	hzj
昏	hzk
魂	hzn
阍	hzw
荤	hzx
沙	iaa
傻	iaf
啥	iah
纱	iaj
铩	iak
杉	iao
厦	ias
歃	iaw
莎	iax
霎	iay
刹	iaz
唰	ibh
耍	iby
涮	ica
栓	ico
腨	icv
闩	icw
潲	ida
韶	idd
艄	ide
玿	idg
哨	idh
绍	idj
捎	idl
鞘	idm
梢	ido
睄	idq
烧	idr
邵	ids
稍	idw
芍	idx
蛸	idy
射	iea
慑	iec
设	ied
猞	iee
舍	ieg
麝	iek
摄	iel
厍	ies
赦	iet
舌	iew
蛇	iey
赊	iez
汕	ifa
骟	ifc
讪	ifd
舢	ife
珊	ifg
扇	ifi
缮	ifj
善	ifk
擅	ifl
杉	ifo
陕	ifp
晱	ifq
煽	ifr
疝	ifs
埏	ift
衫	ifu
膳	ifv
闪	ifw
苫	ifx
鳝	ify
姗	ifz
伤	igf
尚	igg
赏	igi
绱	igj
殇	igl
晌	igq
熵	igr
觞	igs
墒	igt
商	igz
泷	iha
骦	ihc
爽	ihg
礵	ihj
霜	ihy
孀	ihz
师	iia
驶	iic
试	iid
狮	iie
使	iif
奭	iig
史	iih
实	iii
石	iij
氏	iik
势	iil
世	iim
事	iin
柿	iio
匙	iiq
失	iir
施	iis
士	iit
视	iiu
市	iiv
十	iiw
莳	iix
示	iiy
始	iiz
朔	ioa
数	iod
硕	ioj
铄	iok
搠	iol
烁	ior
蒴	iox
妁	ioz
首	ipa
狩	ipe
售	ipg
守	ipi
绶	ipj
授	ipl
受	ipm
寿	ipn
收	ipo
瘦	ips
熟	ipv
身	ira
慎	irc
糁	ird
伸	irf
珅	irg
呻	irh
审	iri
绅	irj
蜃	irk
甚	irm
椹	iro
申	irp
瞫	irq
燊	irr
瘆	irs
参	irt
神	iru
甡	irv
莘	irx
屾	iry
婶	irz
筛	isr
色	iss
牲	itc
升	ite
省	itg
绳	itj
陞	itp
圣	itq
盛	itr
声	itt
胜	itv
剩	itw
嵊	ity
叔	iua
数	iud
输	iue
倏	iuf
舒	iug
属	iui
纾	iuj
𬬸	iuk
殊	iul
术	iuo
束	iup
暑	iuq
戍	iur
庶	ius
殳	iut
熟	iuv
黍	iuw
薯	iux
鼠	iuy
恕	iuz
帨	iva
谁	ivd
睡	ivq
税	ivw
摔	ixl
衰	ixn
率	ixv
蟀	ixy
吮	izh
舜	izm
楯	izo
瞬	izq
浃	jba
贾	jbe
假	jbf
珈	jbg
斝	jbh
钾	jbk
夹	jbn
枷	jbo
加	jbp
笳	jbr
痂	jbs
嘉	jbt
胛	jbv
稼	jbw
茄	jbx
岬	jby
嫁	jbz
涓	jca
圈	jce
倦	jcf
隽	jcg
鹃	jch
眷	jci
绢	jcj
镌	jck
捐	jcl
焆	jcr
娟	jcz
江	jha
讲	jhd
僵	jhf
姜	jhi
缰	jhj
奖	jhn
疆	jho
降	jhp
膙	jhv
匠	jhw
蒋	jhx
耩	jhy
济	jia
即	jic
记	jid
辑	jie
伎	jif
集	jig
唧	jih
寄	jii
级	jij
跻	jik
技	jil
基	jim
击	jin
机	jio
际	jip
及	jiq
籍	jir
急	jis
吉	jit
𫌀	jiu
忌	jiv
几	jiw
藉	jix
岌	jiy
嫉	jiz
坚	jja
犍	jjc
谏	jjd
舰	jje
件	jjf
剑	jjg
建	jjh
肩	jji
碱	jjj
键	jjk
捡	jjl
毽	jjm
检	jjo
柬	jjp
艰	jjq
简	jjr
裥	jju
腱	jjv
间	jjw
荐	jjx
鲣	jjy
奸	jjz
饺	jka
骄	jkc
较	jke
侥	jkf
焦	jkg
嚼	jkh
觉	jki
缴	jkj
跤	jkk
搅	jkl
椒	jko
教	jkp
矫	jkr
角	jks
交	jkv
蕉	jkx
蛟	jky
娇	jkz
紧	jla
谨	jld
劲	jle
仅	jlf
瑾	jlg
噤	jlh
尽	jli
缙	jlj
金	jlk
殣	jll
堇	jlm
禁	jlo
筋	jlr
矜	jls
墐	jlt
襟	jlu
晋	jlw
荩	jlx
近	jly
今	jlz
洁	jma
悈	jmc
诫	jmd
街	jmf
介	jmg
嗟	jmh
届	jmi
碣	jmj
接	jml
孑	jmn
杰	jmo
界	jmp
睫	jmq
戒	jmr
解	jms
劫	jmt
骱	jmu
岊	jmv
截	jmw
节	jmx
蚧	jmy
姐	jmz
酒	jna
九	jnd
僦	jnf
玖	jng
啾	jnh
究	jni
纠	jnj
赳	jnk
揪	jnl
救	jnn
柩	jno
咎	jnq
疚	jns
鹫	jnv
阄	jnw
舅	jny
净	jqa
惊	jqc
精	jqd
颈	jqe
径	jqf
静	jqg
镜	jqk
阱	jqp
睛	jqq
痉	jqs
境	jqt
京	jqv
警	jqx
鲸	jqy
婧	jqz
沮	jua
惧	juc
讵	jud
聚	jue
俱	juf
举	jug
咀	juh
局	jui
砠	juj
距	juk
拒	jul
鞠	jum
橘	juo
䴗	juq
矩	jur
疽	jus
具	jut
裾	juu
腒	juv
句	juw
菊	jux
岠	juy
娵	juz
决	jxa
𫘝	jxc
诀	jxd
獗	jxe
倔	jxf
珏	jxg
嚼	jxh
绝	jxj
蹶	jxk
掘	jxl
爵	jxm
孓	jxn
橛	jxo
矍	jxq
爝	jxr
角	jxs
蕨	jxx
崛	jxy
泂	jya
𬳶	jyc
扃	jyi
䌹	jyj
炅	jyq
炯	jyr
坰	jyt
迥	jyw
竣	jza
骏	jzc
俊	jzf
珺	jzg
君	jzh
皲	jzi
钧	jzk
捃	jzl
畯	jzp
晙	jzq
焌	jzr
均	jzt
䐃	jzv
菌	jzx
峻	jzy
咖	kah
胩	kav
侉	kbf
跨	kbk
挎	kbl
垮	kbt
胯	kbv
姱	kbz
宽	kci
髋	kcu
洘	kda
靠	kdc
尻	kdi
铐	kdk
拷	kdl
栲	kdo
烤	kdr
渴	kea
恪	kec
课	ked
轲	kee
珂	keg
咳	keh
客	kei
磕	kej
锞	kek
牁	ken
柯	keo
克	kep
瞌	keq
氪	ker
疴	kes
壳	ket
髁	keu
科	kew
刻	kex
蝌	key
侃	kff
龛	kfg
砍	kfj
勘	kfm
槛	kfo
瞰	kfq
堪	kft
阚	kfw
莰	kfx
崁	kfy
慷	kgc
糠	kgd
伉	kgf
钪	kgk
抗	kgl
炕	kgr
𡐓	kgt
亢	kgv
闶	kgw
𩾌	kgy
洭	kha
诳	khd
狂	khe
夼	khg
哐	khh
矿	khj
框	kho
旷	khq
筐	khr
邝	khs
圹	kht
匡	khw
贶	khz
括	kol
廓	kos
阔	kow
蛞	koy
叩	kph
寇	kpi
扣	kpl
𫸩	kpo
眍	kpq
筘	kpr
蔻	kpx
恳	krc
啃	krh
裉	kru
慨	ksc
铠	ksk
揩	ksl
楷	kso
炌	ksr
垲	kst
闿	ksw
蒈	ksx
凯	ksy
吭	kth
硁	ktj
铿	ktk
酷	kue
刳	kug
哭	kuh
窟	kui
绔	kuj
枯	kuo
库	kus
裤	kuu
溃	kva
愧	kvc
馗	kvd
聩	kve
傀	kvf
奎	kvg
喟	kvh
窥	kvi
跬	kvk
揆	kvl
櫆	kvo
魁	kvp
睽	kvq
篑	kvr
逵	kvt
盔	kvw
葵	kvx
岿	kvy
剋	kwp
狯	kxe
侩	kxf
会	kxg
哙	kxh
㧟	kxl
筷	kxr
块	kxt
脍	kxv
蒯	kxx
鲙	kxy
恐	kye
倥	kyf
硿	kyj
控	kyl
孔	kyn
箜	kyr
埪	kyt
崆	kyy
悃	kzc
醌	kze
琨	kzg
锟	kzk
捆	kzl
髡	kzn
昆	kzq
焜	kzr
堃	kzs
坤	kzt
裈	kzu
阃	kzw
鲲	kzy
婫	kzz
邋	laa
喇	lah
砬	laj
镴	lak
拉	lal
鞡	lam
剌	lap
旯	laq
辣	las
垃	lat
腊	lav
落	lax
蜡	lay
滦	lca
卵	lcj
挛	lcp
涝	lda
酪	lde
佬	ldf
唠	ldh
牢	ldi
络	ldj
铑	ldk
捞	ldl
栳	ldo
烙	ldr
痨	lds
𫭼	ldt
劳	ldx
崂	ldy
姥	ldz
饹	lea
仂	lef
叻	leh
勒	lem
簕	ler
鳓	ley
览	lfa
懒	lfc
谰	lfd
缆	lfj
