啊	a
迸	bga
琫	bgg
嘣	bgh
绷	bgj
蹦	bgk
甭	bgn
甏	bgt
祊	bgu
蚌	bgy
浜	bha
谤	bhd
傍	bhf
玤	bhg
𠳐	bhh
绑	bhj
镑	bhk
搒	bhl
邦	bhn
棒	bho
塝	bht
膀	bhv
蒡	bhx
蚌	bhy
弊	bia
必	bic
诐	bid
币	bie
彼	bif
碧	big
鄙	bih
避	bii
铋	bik
逼	bin
弼	bio
陛	bip
笔	bir
庇	bis
毕	bit
裨	biu
闭	biw
蔽	bix
鼻	biy
婢	biz
半	bja
般	bje
伴	bjf
班	bjg
绊	bjj
钣	bjk
搬	bjl
靽	bjm
版	bjn
板	bjo
阪	bjp
昄	bjq
瓣	bjs
坂	bjt
𨭉	bjv
饱	bka
豹	bke
堡	bkf
剥	bkh
宝	bki
龅	bkk
报	bkl
褒	bkn
枹	bko
暴	bkq
爆	bkr
鸨	bkt
褓	bku
胞	bkv
包	bkw
薄	bkx
鲍	bky
佰	blf
拜	bli
摆	bll
百	bln
柏	blo
稗	blw
败	blz
汴	bma
忭	bmc
便	bmf
遍	bmi
编	bmj
抃	bml
鞭	bmm
变	bmp
昪	bmq
煸	bmr
辩	bms
弁	bmt
褊	bmu
卞	bmv
匾	bmw
苄	bmx
蝙	bmy
贬	bmz
滨	bna
傧	bnf
玢	bng
缤	bnj
镔	bnk
殡	bnl
鬓	bnn
彬	bno
髌	bnu
斌	bnv
豳	bny
波	boa
驳	boc
舶	boe
伯	bof
玻	bog
剥	boh
擘	boi
礴	boj
钵	bok
播	bol
柏	boo
僰	bop
簸	bor
艴	bot
袯	bou
脖	bov
勃	bow
薄	box
帛	boy
卜	bua
怖	buc
醭	bue
堡	buf
哺	buh
步	buk
捕	bul
逋	buq
簿	bur
埠	but
补	buu
布	buw
蔀	bux
憋	bxa
瘪	bxs
癿	bxy
冰	bya
屏	byi
摒	byl
丙	byn
柄	byo
兵	byp
昺	byq
炳	byr
病	bys
禀	byv
秉	byw
蛃	byy
𬇙	bza
悖	bzc
糒	bzd
狈	bze
倍	bzf
琲	bzg
呗	bzh
臂	bzi
碑	bzj
钡	bzk
鞁	bzm
北	bzn
杯	bzo
备	bzq
焙	bzr
褙	bzu
孛	bzw
蓓	bzx
卑	bzy
贝	bzz
嚓	cah
辏	cbe
腠	cbv
测	cea
恻	cec
侧	cef
厕	ces
册	cew
涔	cfa
参	cft
噌	cgh
层	cgi
蹭	cgk
嶒	cgy
沧	cha
舱	che
伧	chf
仓	chg
苍	chx
慈	cia
词	cid
伺	cif
玼	cig
呲	cih
差	cii
磁	cij
此	cik
刺	cip
疵	cis
祠	ciu
辞	ciw
茨	cix
赐	ciz
惨	cjc
蚕	cjg
餐	cjl
灿	cjr
䅟	cjw
黪	cjy
漕	cka
糙	ckd
艚	cke
嘈	ckh
𥕢	ckj
操	ckl
曹	ckn
槽	cko
螬	cky
猜	cle
偲	clf
踩	clk
彩	clm
材	clo
睬	clq
裁	clw
蔡	clx
财	clz
鹾	coa
瑳	cog
磋	coj
蹉	cok
措	col
棤	coo
矬	cor
厝	cos
脞	cov
莝	cox
嵯	coy
忖	cpc
邨	cpn
皴	cpt
存	cpw
寸	cpy
爨	cre
汆	crg
蹿	crk
攒	crl
篡	crr
囱	csa
骢	csc
聪	cse
丛	csg
匆	csj
枞	cso
熜	csr
葱	csx
粗	cud
醋	cue
徂	cuf
蹴	cuk
殂	cul
簇	cur
卒	cuv
蔟	cux
淬	cva
悴	cvc
粹	cvd
催	cvf
璀	cvg
啐	cvh
缞	cvj
摧	cvl
翠	cvm
榱	cvo
瘁	cvs
萃	cvx
崔	cvy
溚	daa
怛	dac
达	dag
哒	dah
鿎	daj
跶	dak
打	dal
鞑	dam
答	dar
瘩	das
垯	dat
褡	dau
荙	dax
妲	daz
斗	dba
读	dbd
窦	dbi
钭	dbk
抖	dbl
豆	dbn
陡	dbp
篼	dbr
痘	dbs
蔸	dbx
兜	dby
凋	dca
调	dcd
貂	dce
吊	dch
窎	dci
碉	dcj
钓	dck
刁	dco
雕	dcw
鲷	dcy
德	def
嘚	deh
锝	dek
地	det
澄	dga
璒	dgg
噔	dgh
磴	dgj
蹬	dgk
登	dgl
邓	dgq
灯	dgr
嶝	dgy
𬍡	dha
谠	dhd
珰	dhg
党	dhi
砀	dhj
铛	dhk
挡	dhl
档	dho
凼	dhr
垱	dht
裆	dhu
荡	dhx
弟	dia
谛	did
狄	die
低	dif
籴	dig
嘀	dih
帝	dii
缔	dij
邸	dik
抵	dil
翟	dim
髢	din
棣	dio
迪	dip
睇	diq
第	dir
底	dis
地	dit
骶	diu
敌	diw
蒂	dix
䗖	diy
娣	diz
单	dja
惮	djc
诞	djd
耽	dje
儋	djf
啖	djh
石	djj
蛋	djk
担	djl
弹	djo
旦	djq
氮	djr
疸	djs
胆	djv
丹	djw
萏	djx
赕	djz
道	dka
悼	dkc
舠	dke
倒	dkf
纛	dkg
叨	dkh
蹈	dkk
捣	dkl
氘	dkr
刀	dks
祷	dku
导	dkv
稻	dkw
岛	dky
骀	dlc
轪	dle
代	dlf
大	dlg
呆	dlh
绐	dlj
歹	dll
叇	dln
怠	dlt
戴	dlw
淀	dma
惦	dmc
佃	dmf
玷	dmg
殿	dmi
碘	dmj
踮	dmk
垫	dml
电	dmp
簟	dmr
店	dms
坫	dmt
典	dmw
巅	dmy
躲	doa
惰	doc
舵	doe
夺	dog
哆	doh
踱	dok
掇	dol
堕	dop
剟	doq
度	dos
垛	dot
裰	dou
亸	dov
朵	dow
沌	dpa
惇	dpc
盾	dpe
吨	dph
礅	dpj
蹲	dpk
盹	dpq
炖	dpr
墩	dpt
敦	dpv
趸	dpw
铥	dqk
端	dra
段	dre
瑖	drg
缎	drj
锻	drk
椴	dro
短	drr
塅	drt
耑	dry
洞	dsa
懂	dsc
东	dse
侗	dsf
咚	dsh
硐	dsj
栋	dso
冬	dsq
氡	dsr
垌	dst
胴	dsv
董	dsx
岽	dsy
督	dua
犊	duc
读	dud
独	due
毒	dug
嘟	duh
蠹	dui
镀	duk
牍	dun
杜	duo
睹	duq
笃	dur
度	dus
堵	dut
髑	duu
肚	duv
阇	duw
芏	dux
黩	duy
赌	duz
兑	dva
碓	dvj
队	dvp
怼	dvq
堆	dvt
祋	dvu
爹	dxa
谍	dxd
喋	dxh
碟	dxj
跌	dxk
瓞	dxm
牒	dxn
楪	dxo
耋	dxp
叠	dxq
迭	dxr
堞	dxt
蝶	dxy
订	dyd
酊	dye
仃	dyf
玎	dyg
叮	dyh
碇	dyj
钉	dyk
町	dyp
盯	dyq
疔	dys
腚	dyv
萣	dyx
顶	dyy
嘚	dzh
饿	eea
愕	eec
讹	eed
鹅	eee
俄	eef
噩	eeg
呃	eeh
额	eei
𥔲	eej
锷	eek
扼	eel
阿	eep
遏	eeq
厄	ees
堨	eet
腭	eev
垩	eew
萼	eex
鳄	eey
娥	eez
摁	enl
蒽	enx
饵	era
耳	ere
珥	erg
咡	erh
铒	erk
二	ern
陑	erp
贰	err
尔	ers
鸸	ery
罚	faa
乏	fae
伐	faf
珐	fag
砝	faj
筏	far
阀	faw
缶	fbc
忿	ffa
愤	ffc
粉	ffd
酚	ffe
份	fff
奋	ffg
吩	ffh
纷	ffj
翂	ffm
焚	ffo
氛	ffr
坟	fft
芬	ffx
鼢	ffy
冯	fga
讽	fgd
俸	fgf
丰	fgg
唪	fgh
奉	fgi
缝	fgj
锋	fgk
枫	fgo
逢	fgq
烽	fgr
疯	fgs
封	fgt
凤	fgw
葑	fgx
峰	fgy
赗	fgz
牥	fhc
访	fhd
舫	fhe
仿	fhf
房	fhi
纺	fhj
钫	fhk
枋	fho
防	fhp
昉	fhq
放	fhs
坊	fht
肪	fhv
芳	fhx
鲂	fhy
妨	fhz
饭	fja
犯	fje
繁	fjf
璠	fjg
矾	fjj
钒	fjk
翻	fjm
樊	fjo
畈	fjp
烦	fjr
墦	fjt
凡	fjw
范	fjx
贩	fjz
父	fua
驸	fuc
讣	fud
覆	fue
佛	fuf
夫	fug
咐	fuh
富	fui
缚	fuj
赴	fuk
扶	ful
孚	fum
副	fun
阜	fuo
附	fup
甫	fuq
符	fur
府	fus
弗	fut
福	fuu
服	fuv
匐	fuw
芙	fux
蝠	fuy
妇	fuz
沸	fza
悱	fzc
诽	fzd
狒	fze
啡	fzh
扉	fzi
绯	fzj
镄	fzk
非	fzn
飞	fzo
篚	fzr
废	fzs
费	fzt
肥	fzv
匪	fzw
菲	fzx
霏	fzy
妃	fzz
旮	gad
伽	gaf
尜	gag
嘎	gah
钆	gak
戛	gan
尕	gaq
沟	gba
诟	gbd
狗	gbe
佝	gbf
缑	gbj
钩	gbk
鞲	gbm
构	gbo
耇	gbp
篝	gbr
垢	gbt
勾	gbw
苟	gbx
岣	gby
购	gbz
洸	gda
逛	gde
珖	gdg
咣	gdh
桄	gdo
广	gds
垙	gdt
胱	gdv
饹	gea
舸	gee
仡	gef
鸽	geg
咯	geh
割	gei
硌	gej
铬	gek
搁	gel
革	gem
鬲	gen
格	geo
隔	gep
戈	ger
疙	ges
圪	get
骼	geu
胳	gev
阁	gew
葛	gex
哥	gey
艮	gfc
哏	gfh
亘	gfn
根	gfo
茛	gfx
浭	gga
耿	gge
哽	ggh
羹	ggi
绠	ggj
梗	ggo
暅	ggq
庚	ggs
埂	ggt
耕	ggy
港	gha
缸	ghc
戆	ghd
纲	ghj
钢	ghk
扛	ghl
杠	gho
筻	ghr
堽	ght
肛	ghv
冈	ghw
岗	ghy
泔	gja
赣	gjd
酐	gje
玕	gjg
矸	gjj
赶	gjk
擀	gjl
甘	gjm
敢	gjo
旰	gjq
竿	gjr
疳	gjs
坩	gjt
肝	gjv
干	gjw
苷	gjx
虷	gjy
告	gkc
糕	gkd
睾	gke
羔	gki
缟	gkj
镐	gkk
搞	gkl
槁	gko
杲	gkq
篙	gkr
膏	gkv
稿	gkw
藁	gkx
皋	gky
溉	gla
盖	gli
钙	glk
丐	gln
概	glo
陔	glp
戤	glq
垓	glt
改	glv
荄	glx
赅	glz
帼	goa
粿	god
国	goe
呙	goh
锅	gok
虢	gom
裹	gon
椁	goo
果	gop
埚	got
郭	gov
蝈	goy
辊	gpe
磙	gpj
衮	gpn
棍	gpo
鲧	gpy
馆	gra
惯	grc
盥	gre
倌	grf
琯	grg
官	gri
纶	grj
掼	grl
棺	gro
贯	grp
观	grq
管	grr
祼	gru
莞	grx
鳏	gry
公	gsa
龚	gsd
功	gse
供	gsf
珙	gsg
宫	gsi
硔	gsj
拱	gsl
弓	gso
觥	gss
肱	gsv
共	gsx
蚣	gsy
谷	gua
牯	guc
诂	gud
固	gue
估	guf
咕	guh
雇	gui
锢	guk
孤	gun
梏	guo
古	gup
箍	gur
顾	gus
鼓	gut
骨	guu
股	guv
菇	gux
蛊	guy
姑	guz
归	gva
诡	gvd
轨	gve
瑰	gvg
宄	gvi
硅	gvj
跪	gvk
癸	gvl
柜	gvo
鬼	gvp
晷	gvq
簋	gvr
庋	gvs
圭	gvt
闺	gvw
贵	gvy
妫	gvz
诖	gwd
呱	gwh
寡	gwi
瓜	gwm
栝	gwo
卦	gwt
褂	gwu
胍	gwv
刮	gww
拐	gyl
夬	gyo
乖	gyw
铪	hak
蛤	hay
糇	hbd
猴	hbe
候	hbf
吼	hbh
鲎	hbi
𬭤	hbk
篌	hbr
厚	hbs
堠	hbt
骺	hbu
齁	hby
幌	hda
慌	hdc
谎	hdd
艎	hde
徨	hdf
璜	hdg
喤	hdh
锽	hdk
隍	hdp
晃	hdq
煌	hdr
癀	hds
肓	hdv
凰	hdw
荒	hdx
皇	hdy
媓	hdz
河	hea
诃	hed
貉	hee
何	hef
盒	heg
喝	heh
鹤	hei
纥	hej
龁	hek
翯	hem
翮	hen
核	heo
贺	hep
曷	heq
熇	her
赫	het
褐	heu
禾	hew
荷	hex
恨	hfc
𬣳	hfd
狠	hfe
痕	hfs
恒	hgc
衡	hgf
珩	hgg
哼	hgh
横	hgo
堼	hgt
亨	hgv
蘅	hgx
姮	hgz
沆	hha
航	hhe
夯	hhg
吭	hhh
绗	hhj
杭	hho
颃	hhv
巷	hhx
汗	hja
憾	hjc
酣	hje
琀	hjg
喊	hjh
寒	hji
撼	hjl
邯	hjm
函	hjo
旱	hjq
焊	hjr
垾	hjt
韩	hjw
菡	hjx
鼾	hjy
含	hjz
浩	hka
貉	hke
号	hkh
昊	hkq
郝	hkt
毫	hkv
蒿	hkx
耗	hky
海	hla
骇	hlc
醢	hle
嗨	hlh
害	hli
孩	hln
氦	hlr
骸	hlu
胲	hlv
亥	hlx
漷	hoa
𬴃	hoc
伙	hof
嚯	hoh
豁	hoi
镬	hok
攉	hol
夥	hop
或	hor
祸	hou
和	how
获	hox
霍	hoy
混	hpa
惛	hpc
诨	hpd
珲	hpg
碈	hpj
昏	hpk
魂	hpn
阍	hpw
荤	hpx
浣	hra
獾	hre
环	hrg
唤	hrh
寰	hri
缓	hrj
锾	hrk
换	hrl
还	hrn
桓	hro
㬊	hrq
焕	hrr
痪	hrs
郇	hrw
荁	hrx
鲩	hry
洪	hsa
讧	hsd
轰	hse
玒	hsg
哄	hsh
宏	hsi
纮	hsj
𫟹	hsk
弘	hso
烘	hsr
訇	hsw
蕻	hsx
虹	hsy
湖	hua
惚	huc
糊	hud
乎	hue
瑚	hug
呼	huh
户	hui
忽	huj
弧	huo
胡	hup
昈	huq
笏	hur
斛	hus
壶	hut
祜	huu
和	huw
葫	hux
蝴	huy
嫭	huz
汇	hva
悔	hvc
讳	hvd
回	hve
徽	hvf
慧	hvg
喙	hvh
绘	hvj
𬭬	hvk
挥	hvl
翚	hvm
惠	hvn
桧	hvo
隳	hvp
晦	hvq
烩	hvr
麾	hvs
恚	hvt
袆	hvu
灰	hvw
荟	hvx
毁	hvy
贿	hvz
滑	hwa
骅	hwc
猾	hwe
化	hwf
砉	hwg
哗	hwh
铧	hwk
画	hwn
桦	hwo
划	hwr
觟	hws
花	hwx
婳	hwz
淮	hya
怀	hyc
徊	hyf
踝	hyk
槐	hyo
嘿	hzh
𬭶	hzk
岔	iaa
诧	iad
猹	iae
侘	iaf
嚓	iah
差	iai
碴	iaj
镲	iak
插	ial
杈	iao
叉	iaq
垞	iat
衩	iau
茶	iax
嵖	iay
刹	iaz
帱	iba
惆	ibc
酬	ibe
仇	ibf
雠	ibg
绸	ibj
踌	ibk
丑	ibo
畴	ibp
瞅	ibq
筹	ibr
瘳	ibs
愁	ibw
臭	iby
幢	ida
怆	idc
噇	idh
窗	idi
床	ids
闯	idw
澈	iea
掣	iec
彻	ief
尺	iei
砗	iej
扯	iel
㬚	ieq
坼	iet
忱	ifc
谌	ifd
尘	ifg
嗔	ifh
宸	ifi
碜	ifj
趁	ifk
抻	ifl
郴	ifo
陈	ifp
晨	ifq
煁	ifr
疢	ifs
衬	ifu
称	ifw
澄	iga
骋	igc
诚	igd
酲	ige
惩	igf
琤	igg
呈	igh
宬	igi
铖	igk
撑	igl
承	ign
橙	igo
晟	igq
盛	igr
庱	igs
城	igt
裎	igu
塍	igv
程	igw
蛏	igy
怅	ihc
长	ihe
偿	ihf
敞	ihg
唱	ihh
尝	ihi
𬬮	ihk
畅	ihp
昌	ihq
昶	ihr
厂	ihs
场	iht
肠	ihv
阊	ihw
菖	ihx
鲳	ihy
娼	ihz
池	iia
驰	iic
耻	iie
侈	iif
嗤	iih
迟	iii
𫄨	iij
齿	iik
摛	iil
豉	iin
弛	iio
敕	iip
翅	iiq
炽	iir
痴	iis
赤	iit
褫	iiu
胣	iiv
蚩	iiw
茌	iix
斥	iiy
媸	iiz
馋	ija
忏	ijc
谄	ijd
儳	ijf
啴	ijh
孱	iji
缠	ijj
铲	ijk
掺	ijl
韂	ijm
梴	ijo
旵	ijq
刬	ijr
廛	ijs
禅	iju
颤	ijv
阐	ijw
蒇	ijx
蝉	ijy
婵	ijz
潮	ika
怊	ikc
吵	ikh
绰	ikj
钞	ikk
抄	ikl
弨	iko
晁	ikq
炒	ikr
朝	ikw
耖	iky
豺	ile
侪	ilf
差	ili
柴	ilk
瘥	ils
虿	ilw
茝	ilx
逴	ioa
惙	ioc
辍	ioe
啜	ioh
绰	ioj
龊	iok
淳	ipa
醇	ipe
瑃	ipg
蠢	ipi
纯	ipj
唇	ipk
椿	ipo
堾	ipt
鹑	ipv
莼	ipx
䲠	ipy
川	ira
船	ire
串	irh
穿	iri
钏	irk
舛	irl
椽	iro
氚	irr
遄	iry
冲	isa
憧	isc
艟	ise
珫	isg
宠	isi
铳	isk
摏	isl
翀	ism
充	isv
种	isw
茺	isx
虫	isy
滁	iua
怵	iuc
䝙	iue
储	iuf
琡	iug
础	iuj
锄	iuk
搐	iul
亍	iun
楚	iuo
除	iup
处	iuq
触	ius
初	iuu
畜	iuv
矗	iuw
蜍	iuy
圌	ive
倕	ivf
锤	ivk
捶	ivl
槌	ivo
陲	ivp
炊	ivr
垂	ivw
啜	iyh
踹	iyk
搋	iyl
饺	jca
骄	jcc
较	jce
侥	jcf
焦	jcg
嚼	jch
觉	jci
缴	jcj
跤	jck
搅	jcl
椒	jco
教	jcp
矫	jcr
角	jcs
交	jcv
蕉	jcx
蛟	jcy
娇	jcz
江	jda
讲	jdd
僵	jdf
姜	jdi
缰	jdj
奖	jdn
疆	jdo
降	jdp
膙	jdv
匠	jdw
蒋	jdx
耩	jdy
济	jia
即	jic
记	jid
辑	jie
伎	jif
集	jig
唧	jih
寄	jii
级	jij
跻	jik
技	jil
基	jim
击	jin
机	jio
际	jip
及	jiq
籍	jir
急	jis
吉	jit
𫌀	jiu
忌	jiv
几	jiw
藉	jix
岌	jiy
嫉	jiz
坚	jma
犍	jmc
谏	jmd
舰	jme
件	jmf
剑	jmg
建	jmh
肩	jmi
碱	jmj
键	jmk
捡	jml
毽	jmm
检	jmo
柬	jmp
艰	jmq
简	jmr
裥	jmu
腱	jmv
间	jmw
荐	jmx
鲣	jmy
奸	jmz
紧	jna
谨	jnd
劲	jne
仅	jnf
瑾	jng
噤	jnh
尽	jni
缙	jnj
金	jnk
殣	jnl
堇	jnm
禁	jno
筋	jnr
矜	jns
墐	jnt
襟	jnu
晋	jnw
荩	jnx
近	jny
今	jnz
竣	jpa
骏	jpc
俊	jpf
珺	jpg
君	jph
皲	jpi
钧	jpk
捃	jpl
畯	jpp
晙	jpq
焌	jpr
均	jpt
䐃	jpv
菌	jpx
峻	jpy
酒	jqa
九	jqd
僦	jqf
玖	jqg
啾	jqh
究	jqi
纠	jqj
赳	jqk
揪	jql
救	jqn
柩	jqo
咎	jqq
疚	jqs
鹫	jqv
阄	jqw
舅	jqy
涓	jra
圈	jre
倦	jrf
隽	jrg
鹃	jrh
眷	jri
绢	jrj
镌	jrk
捐	jrl
焆	jrr
娟	jrz
泂	jsa
𬳶	jsc
窘	jsi
䌹	jsj
炅	jsq
炯	jsr
坰	jst
迥	jsw
决	jta
𫘝	jtc
诀	jtd
獗	jte
倔	jtf
珏	jtg
嚼	jth
绝	jtj
蹶	jtk
掘	jtl
爵	jtm
孓	jtn
橛	jto
矍	jtq
爝	jtr
角	jts
蕨	jtx
崛	jty
沮	jua
惧	juc
讵	jud
聚	jue
俱	juf
举	jug
咀	juh
局	jui
砠	juj
距	juk
拒	jul
鞠	jum
橘	juo
䴗	juq
矩	jur
疽	jus
具	jut
裾	juu
腒	juv
句	juw
菊	jux
岠	juy
娵	juz
浃	jwa
贾	jwe
假	jwf
珈	jwg
斝	jwh
钾	jwk
夹	jwn
枷	jwo
加	jwp
笳	jwr
痂	jws
嘉	jwt
胛	jwv
稼	jww
茄	jwx
岬	jwy
嫁	jwz
洁	jxa
悈	jxc
诫	jxd
街	jxf
介	jxg
嗟	jxh
届	jxi
碣	jxj
接	jxl
孑	jxn
杰	jxo
界	jxp
睫	jxq
戒	jxr
解	jxs
劫	jxt
骱	jxu
岊	jxv
截	jxw
节	jxx
蚧	jxy
姐	jxz
净	jya
惊	jyc
精	jyd
颈	jye
径	jyf
静	jyg
镜	jyk
阱	jyp
睛	jyq
痉	jys
境	jyt
京	jyv
警	jyx
鲸	jyy
婧	jyz
咖	kah
胩	kav
叩	kbh
寇	kbi
扣	kbl
𫸩	kbo
眍	kbq
筘	kbr
蔻	kbx
洭	kda
诳	kdd
狂	kde
夼	kdg
哐	kdh
矿	kdj
框	kdo
旷	kdq
筐	kdr
邝	kds
圹	kdt
匡	kdw
贶	kdz
渴	kea
恪	kec
课	ked
轲	kee
珂	keg
咳	keh
客	kei
磕	kej
锞	kek
牁	ken
柯	keo
克	kep
瞌	keq
氪	ker
疴	kes
壳	ket
髁	keu
科	kew
刻	kex
蝌	key
恳	kfc
啃	kfh
裉	kfu
吭	kgh
硁	kgj
铿	kgk
慷	khc
糠	khd
伉	khf
钪	khk
抗	khl
炕	khr
𡐓	kht
亢	khv
闶	khw
𩾌	khy
侃	kjf
龛	kjg
砍	kjj
勘	kjm
槛	kjo
瞰	kjq
堪	kjt
阚	kjw
莰	kjx
崁	kjy
洘	kka
靠	kkc
尻	kki
铐	kkk
拷	kkl
栲	kko
烤	kkr
慨	klc
铠	klk
揩	kll
楷	klo
炌	klr
垲	klt
闿	klw
蒈	klx
凯	kly
括	kol
廓	kos
阔	kow
蛞	koy
悃	kpc
醌	kpe
琨	kpg
锟	kpk
捆	kpl
髡	kpn
昆	kpq
焜	kpr
堃	kps
坤	kpt
裈	kpu
阃	kpw
鲲	kpy
婫	kpz
宽	kri
髋	kru
恐	kse
倥	ksf
硿	ksj
控	ksl
孔	ksn
箜	ksr
埪	kst
崆	ksy
酷	kue
刳	kug
哭	kuh
窟	kui
绔	kuj
枯	kuo
库	kus
裤	kuu
溃	kva
愧	kvc
馗	kvd
聩	kve
傀	kvf
奎	kvg
喟	kvh
窥	kvi
跬	kvk
揆	kvl
櫆	kvo
魁	kvp
睽	kvq
篑	kvr
逵	kvt
盔	kvw
葵	kvx
岿	kvy
侉	kwf
夸	kwg
跨	kwk
挎	kwl
垮	kwt
胯	kwv
姱	kwz
狯	kye
侩	kyf
会	kyg
哙	kyh
㧟	kyl
筷	kyr
块	kyt
脍	kyv
蒯	kyx
鲙	kyy
邋	laa
喇	lah
