啊	a
混	hy
还有	hy
还要	hy
后	hz
还在	hz
孩子	hz
差	ia
成本	ib
差别	ib
传播	ib
超	ic
尺寸	ic
拆	id
程度	id
彻底	id
车	ie
陈	if
吃饭	if
充分	if
成	ig
成功	ig
超过	ig
场	ih
窗户	ih
持	ii
常常	ii
传出	ii
产	ij
常见	ij
场景	ij
踹	ik
查看	ik
出口	ik
创	il
除了	il
出来	il
处理	il
出门	im
沉默	im
充满	im
成年	in
承诺	in
戳	io
产品	ip
长期	iq
出去	iq
传奇	iq
穿	ir
承认	ir
成人	ir
冲	is
传统	it
冲突	it
春天	it
出	iu
产生	iu
城市	iu
吹	iv
成长	iv
穿着	iv
成为	iw
称为	iw
重新	ix
出现	ix
创新	ix
春	iy
成员	iy
处于	iy
抽	iz
创作	iz
创造	iz
骄傲	ja
金	jb
基本	jb
肩膀	jb
经常	jc
精彩	jc
几次	jc
简单	jd
见到	jd
觉得	jd
金额	je
饥饿	je
不知道	jf
解放	jf
几分	jf
经过	jg
结果	jg
见过	jg
计划	jh
机会	jh
几乎	jh
及	ji
基础	ji
坚持	ji
解决	jj
渐渐	jj
拒绝	jj
经	jk
健康	jk
尽快	jk
将	jl
进来	jl
经历	jl
见	jm
见面	jm
急忙	jm
叫	jn
今年	jn
艰难	jn
接	jp
键盘	jp
久	jq
进去	jq
机器	jq
卷	jr
进入	jr
居然	jr
炯	js
就算	js
角色	js
觉	jt
今天	jt
具体	jt
据	ju
就是	ju
解释	ju
价值	jv
紧张	jv
接着	jv
极为	jw
今晚	jw
加	jx
进行	jx
继续	jx
家	jxi
机械厂	jxi
均	jy
经验	jy
建议	jy
就在	jz
节奏	jz
卡	ka
可爱	ka
恐怖	kb
空白	kb
考	kc
开	kd
看到	kd
肯定	kd
可	ke
肯	kf
开发	kf
开放	kf
坑	kg
看过	kg
康	kh
开会	kh
看出	ki
开车	ki
砍	kj
看见	kj
空间	kj
靠近	kj
快	kk
看看	kk
开口	kk
况	kl
快乐	kl
看来	kl
考虑	kl
开门	km
可能	kn
困难	kn
括	ko
可怕	kp
恐怕	kp
空气	kq
客气	kq
开启	kq
款	kr
客人	kr
困扰	kr
空	ks
看似	ks
快速	ks
开头	kt
库	ku
可是	ku
开始	ku
亏	kv
控制	kv
看着	kv
剋	kw
看完	kw
渴望	kw
跨	kx
可惜	kx
开心	kx
困	ky
可以	ky
快要	ky
口	kz
靠在	kz
裤子	kz
拉	la
恋爱	la
林	lb
两边	lb
老板	lb
老	lc
两次	lc
两侧	lc
来	ld
领导	ld
来到	ld
劳动	ld
乐	le
浪费	lf
裂缝	lf
冷	lg
两个	lg
留给	lg
朗	lh
灵魂	lh
厉害	lh
里	li
露出	li
兰	lj
了解	lj
理解	lj
另	lk
立刻	lk
离开	lk
两	ll
来了	ll
力量	ll
连	lm
里面	lm
连忙	lm
了	ln
两年	ln
理念	ln
罗	lo
列	lp
老婆	lp
离谱	lp
刘	lq
力气	lq
离去	lq
乱	lr
两人	lr
老人	lr
龙	ls
类似	ls
脸色	ls
略	lt
两天	lt
聊天	lt
路	lu
历史	lu
老师	lu
率	lv
两种	lv
拉着	lv
类	lw
两位	lw
另外	lw
俩	lx
留下	lx
联系	lx
论	ly
了一	ly
另一	ly
利用	ly
理由	ly
楼	lz
留在	lz
来自	lz
吗	ma
民	mb
目标	mb
明白	mb
猫	mc
每次	mc
没错	mc
买	md
目的	md
面对	md
么	me
名额	me
们	mf
麻烦	mf
免费	mf
梦	mg
每个	mg
目光	mg
忙	mh
美好	mh
模糊	mh
米	mi
名称	mi
漫长	mi
满	mj
面积	mj
面具	mj
名	mk
门口	mk
美丽	ml
满脸	ml
命令	ml
面	mm
妈妈	mm
慢慢	mm
秒	mn
每年	mn
美女	mn
摸	mo
灭	mp
名片	mp
谬	mq
母亲	mq
目前	mq
面前	mq
没人	mr
每人	mr
猛然	mr
马上	ms
明天	mt
每天	mt
媒体	mt
目	mu
马上	mu
模式	mu
梦中	mv
某种	mv
忙着	mv
美	mw
名为	mw
梦想	mx
某些	mx
明显	mx
没有	my
每一	my
满意	my
某	mz
满足	mz
名字	mz
那	na
您	nb
那边	nb
内部	nb
脑	nc
那次	nc
农村	nc
奶	nd
你的	nd
难道	nd
呢	ne
那儿	ne
女儿	ne
嫩	nf
能否	nf
那份	nf
能	ng
那个	ng
能够	ng
囊	nh
你好	nh
女孩	nh
男孩	nh
尼	ni
拿出	ni
南	nj
年纪	nj
宁	nk
难看	nk
娘	nl
努力	nl
那里	nl
能力	nl
年	nm
你们	nm
那么	nm
鸟	nn
那你	nn
男女	nn
诺	no
涅	npb
捏	np
那时候	np
哪怕	np
牛	nq
年轻	nq
拿起	nq
暖	nr
女人	nr
男人	nr
农	ns
虐	nt
那天	nt
念头	nt
努	nu
那是	nu
难受	nu
女	nv
那种	nv
拿着	nv
内	nw
那位	nw
难忘	nw
哪些	nx
那些	nx
内心	nx
你也	ny
那样	ny
难以	ny
耨	nz
脑子	nz
女子	nz
男子	nz
$ddcmd(newkey(ofbd),bd\\2标点\\3、，。)	of
$ddcmd(newkey(ofpp),pp\\2偏旁\\3亻彳讠)	of
$ddcmd(newkey(ofdw),dw\\2单位\\3㎎㎏㎜)	of
$ddcmd(newkey(ofpy),py\\2拼音\\3āōē)	of
$ddcmd(newkey(ofjt),jt\\2箭头\\3←→↑)	of
$ddcmd(newkey(ofyu),yu\\2圆圈数字\\3①②③)	of
$ddcmd(newkey(ofku),ku\\2括号数字\\3⑴⑵⑶)	of
$ddcmd(newkey(ofdu),du\\2点号数字\\3⒈⒉⒊)	of
$ddcmd(newkey(ofvu),vu\\2中文数字\\3㈠㈡㈢)	of
$ddcmd(newkey(ofld),ld\\2罗马大写\\3ⅠⅡⅢ)	of
$ddcmd(newkey(oflx),lx\\2罗马小写\\3ⅰⅱⅲ)	of
$ddcmd(newkey(ofub),ub\\2上标\\3¹²³)	of
$ddcmd(newkey(ofxb),xb\\2下标\\3₁₂₃)	of
$ddcmd(newkey(oftu),tu\\2特殊符号\\3℃°‰)	of
$ddcmd(newkey(ofux),ux\\2数学符号\\3＋－＜)	of
$ddcmd(newkey(ofhb),hb\\2货币符号\\3€＄￠)	of
$ddcmd(newkey(ofvb),vb\\2制表符号\\3┌└┐)	of
$ddcmd(newkey(ofvy),vy\\2注音符号\\3ㄅㄆㄇ)	of
$ddcmd(newkey(ofxd),xd\\2希腊大写\\3ΑΒΓ)	of
$ddcmd(newkey(ofxx),xx\\2希腊小写\\3αβγ)	of
$ddcmd(newkey(ofed),ed\\2俄文大写\\3АБВ)	of
$ddcmd(newkey(ofex),ex\\2俄文小写\\3абв)	of
$ddcmd(newkey(ofrd),rd\\2日文大写\\3ァアィ)	of
$ddcmd(newkey(ofrx),rx\\2日文小写\\3ぁあぃ)	of
。”	og
OK	ok
👌🏻	ok
噢	oo
：“	oq
……	os
@163.com	ot
@gmail.com	ot
@qq.com	ot
@126.com	ot
欧	ou
——	ov
\\	ox
**	ox
怕	pa
平安	pa
品	pb
旁边	pb
陪伴	pb
跑	pc
拍	pd
跑到	pd
碰到	pd
喷	pf
皮肤	pf
平凡	pf
朋	pg
胖	ph
破坏	ph
配合	ph
皮	pi
平常	pi
盘	pj
平静	pj
平均	pj
评	pk
片刻	pk
贫困	pk
漂亮	pl
破裂	pl
评论	pl
片	pm
屏幕	pm
拼命	pm
票	pn
陪你	pn
破	po
撇	pp
偏偏	pp
批评	pp
脾气	pq
贫穷	pq
骗人	pr
派人	pr
普通	pt
平台	pt
普	pu
平时	pu
品质	pv
陪着	pv
配	pw
陪我	pw
平行	px
朋友	py
便宜	py
培养	py
剖	pz
胖子	pz
骗子	pz
亲爱	qa
亲	qb
区别	qb
全部	qb
其次	qc
确定	qd
强大	qd
期待	qd
气氛	qf
前方	qf
缺乏	qf
情感	qg
全国	qg
奇怪	qg
前后	qh
强化	qh
其	qi
清楚	qi
青春	qi
期间	qj
前进	qj
奇迹	qj
请	qk
情况	qk
清空	qk
强	ql
起来	ql
强烈	ql
前	qm
前面	qm
全面	qm
桥	qn
去年	qn
青年	qn
情绪	qo
取消	qo
且	qp
欺骗	qp
强迫	qp
球	qq
轻轻	qq
请求	qq
全	qr
确认	qr
亲人	qr
穷	qs
轻松	qs
却	qt
其他	qt
区	qu
其实	qu
确实	qu
群众	qv
其中	qv
气质	qv
千万	qw
前往	qw
请问	qw
恰	qx
情绪	qx
清晰	qx
取消	qx
群	qy
其余	qy
企业	qy
亲自	qz
妻子	qz
裙子	qz
热爱	ra
日本	rb
绕	rc
如此	rc
人才	rc
人的	rd
扔到	rd
弱点	rd
热	re
然而	re
任	rf
仍	rg
如果	rg
让	rh
如何	rh
任何	rh
然后	rh
日	ri
日常	ri
认出	ri
然	rj
人家	rj
如今	rj
认可	rk
入口	rk
人类	rl
热烈	rl
人们	rm
人民	rm
热门	rm
让你	rn
热闹	rn
忍耐	rn
若	ro
人群	rq
热情	rq
日期	rq
软	rr
让人	rr
仍然	rr
容	rs
让他	rt
如同	rt
让她	rt
如	ru
认识	ru
人生	ru
瑞	rv
认真	rv
忍着	rv
让我	rw
认为	rw
任务	rw
热心	rx
如下	rx
润	ry
容易	ry
人员	ry
肉	rz
仍在	rz
日子	rz
萨	sa
随便	sb
上班	sb
傻逼	sb
扫	sc
色彩	sc
赛	sd
送到	sd
速度	sd
色	se
森	sf
散发	sf
僧	sg
三个	sg
送给	sg
桑	sh
说话	sh
时候	sh
似乎	sh
斯	si
四处	si
送出	si
三	sj
实际	sj
手机	sj
#$(Year)年$(month)月$(day)日 $(Hour):$(minute):$(second) $(week_cn)	sj
$ddcmd(<date.yyyy>-<date.mm>-<date.dd> <time.h>:<time.mm>:<time.ss> <date.Z>, <date.yyyy>-<date.mm>-<date.dd> <time.h>:<time.mm>:<time.ss> <date.Z>)	sj
农历 #$(year_ln)$(month_ln)$(day_ln)	sj
#$(Year)-$(month)-$(day_dd) $(Hour):$(minute):$(second) $(week_cn)	sj
思考	sk
松开	sk
算了	sl
实力	sl
死了	sl
什么	sm
上面	sm
生命	sm
思念	sn
索	so
碎片	sp
色情	sq
死去	sq
算	sr
死人	sr
虽然	sr
送	ss
试试	ss
搜索	ss
苏	su
损失	su
随时	su
岁	sv
四周	sv
随着	sv
思维	sw
死亡	sw
所谓	sw
思想	sx
实现	sx
缩小	sx
孙	sy
所以	sy
所有	sy
使用	sy
搜	sz
所在	sz
死在	sz
她	ta
逃避	tb
特别	tb
同步	tb
套	tc
推测	tc
天才	tc
太	td
听到	td
他的	td
特	te
头发	tf
天赋	tf
疼	tg
提高	tg
通过	tg
汤	th
谈话	th
体会	th
提	ti
退出	ti
提出	ti
谈	tj
条件	tj
推荐	tj
挺	tk
痛苦	tk
天空	tk
听了	tl
讨论	tl
天	tm
他们	tm
它们	tm
条	tn
体内	tn
托	to
铁	tp
图片	tp
突破	tp
提前	tq
同情	tq
天气	tq
团	tr
投入	tr
突然	tr
同	ts
特色	ts
抬头	tt
偷偷	tt
疼痛	tt
图	tu
同时	tu
特殊	tu
退	tv
调整	tv
听着	tv
推	tvl
停止了	tvl
腆着脸	tvl
偷着乐	tvl
听完	tw
跳舞	tw
提醒	tx
同学	tx
天下	tx
吞	ty
同样	ty
讨厌	ty
头	tz
他在	tz
它在	tz
沙	ua
失败	ub
身边	ub
顺便	ub
少	uc
上次	uc
身材	uc
晒	ud
说道	ud
受到	ud
收到	ud
设	ue
深	uf
十分	uf
身份	uf
生	ug
是个	ug
说过	ug
上	uh
生活	uh
社会	uh
伤害	uh
时	ui
生产	ui
市场	ui
山	uj
瞬间	uj
数据	uj
率	uk
时刻	uk
深刻	uk
双	ul
上来	ul
数量	ul
说明	um
神秘	um
十年	un
少女	un
少年	un
说	uo
时间	uo
世界	uo
说：“	uo
视频	up
水平	up
商品	up
事情	uq
上去	uq
失去	uq
涮	ur
杀人	ur
收入	ur
生死	us
杀死	us
收缩	us
身体	ut
尸体	ut
石头	ut
书	uu
身上	uu
事实	uu
水	uv
甚至	uv
手中	uv
谁	uw
失望	uw
上午	uw
刷	ux
熟悉	ux
首先	ux
顺	uy
声音	uy
属于	uy
手	uz
实在	uz
身子	uz
炸	va
障碍	va
准备	vb
这边	vb
装备	vb
找	vc
这次	vc
注册	vc
债	vd
知道	vd
找到	vd
真的	vd
这	ve
这儿	ve
真	vf
政府	vf
丈夫	vf
正	vg
这个	vg
整个	vg
张	vh
正好	vh
之后	vh
之	vi
正常	vi
支持	vi
站	vj
直接	vj
之间	vj
拽	vk
状况	vk
展开	vk
装	vl
这里	vl
质量	vl
证明	vm
这么	vm
专门	vm
只能	vn
之内	vn
桌	vo
照片	vp
这时候	vp
只怕	vp
正确	vq
追求	vq
之前	vq
转	vr
主人	vr
众人	vr
种	vs
这是	vs
只是	vs
状态	vt
整天	vt
整体	vt
主	vu
这是	vu
只是	vu
追	vv
这种	vv
真正	vv
周围	vw
这位	vw
中午	vw
抓	vx
这些	vx
中心	vx
准	vy
之一	vy
只有	vy
这样	vy
只要	vy
周	vz
正在	vz
站在	vz
瓦	wa
晚安	wa
午安	wa
无比	wb
未必	wb
五笔	wb
卧槽	wc
未曾	wc
我草	wc
外	wd
我的	wd
味道	wd
巍峨	we
问	wf
无法	wf
翁	wg
我国	wg
外国	wg
无关	wg
王	wh
为何	wh
文化	wh
完成	wi
维持	wi
万	wj
文件	wj
忘记	wj
为了	wl
未来	wl
无论	wl
我们	wm
外面	wm
完美	wm
我能	wn
温暖	wn
无奈	wn
沃	wo
物品	wp
完全	wq
武器	wq
委屈	wq
围绕	wr
温柔	wr
无所	ws
问题	wt
舞台	wt
物体	wt
无	wu
无数	wu
晚上	wu
位置	wv
完整	wv
望着	wv
为	ww
微微	ww
往往	ww
我想	wx
微笑	wx
危险	wx
我也	wy
唯一	wy
万一	wy
我有	wy
我要	wy
屋子	wz
我在	wz
文字	wz
喜爱	xa
心爱	xa
新	xb
下班	xb
宣布	xb
下次	xc
乡村	xc
兄弟	xd
想到	xd
许多	xd
邪恶	xe
幸福	xf
想法	xf
兴奋	xf
习惯	xg
相关	xg
效果	xg
喜欢	xh
学会	xh
小孩	xh
西	xi
现场	xi
形成	xi
许久	xj
小姐	xj
细节	xj
下降	xj
行	xk
辛苦	xk
彳亍	xk
想	xl
下来	xl
系列	xl
先	xm
下面	xm
羡慕	xm
校	xn
想念	xn
下去	xo
想起	xo
些	xp
小时候	xp
修	xq
心情	xq
下去	xq
想起	xq
选	xr
笑容	xr
显然	xr
熊	xs
现实	xs
迅速	xs
学	xt
相同	xt
系统	xt
需	xu
显示	xu
消失	xu
旋转	xv
寻找	xv
心中	xv
希望	xw
行为	xw
下午	xw
下	xx
学习	xx
相信	xx
小心	xx
讯	xy
需要	xy
想要	xy
选择	xz
现在	xz
下载	xz
亚	ya
因	yb
一般	yb
一边	yb
一半	yb
拥抱	yb
原本	yb
要	yc
一次	yc
因此	yc
有点	yd
一定	yd
一点	yd
一旦	yd
也	ye
衣服	yf
一份	yf
一副	yf
远方	yf
应该	yg
一个	yg
一共	yg
一根	yg
一股	yg
有关	yg
样	yh
一行	yh
以后	yh
也会	yh
一	yi
一场	yi
异常	yi
眼	yj
一句	yj
一件	yj
眼睛	yj
已经	yj
应	yk
一块	yk
愉快	yk
有了	yl
以来	yl
原来	yl
也没	ym
一名	ym
郁闷	ym
要么	ym
又能	yn
一年	yn
哟	yo
一个人	yp
一片	yp
一会儿	yp
有时候	yp
要求	yq
一起	yq
一切	yq
以前	yq
眼前	yq
元	yr
有人	yr
依然	yr
用	ys
一丝	ys
意思	ys
颜色	ys
月	yt
一天	yt
摇头	yt
与	yu
也是	yu
于是	yu
严重	yv
一直	yv
一阵	yv
一种	yv
一只	yv
眼中	yv
因为	yw
一位	yw
以为	yw
意外	yw
有些	yx
一下	yx
一些	yx
云	yy
一样	yy
一眼	yy
原因	yy
又	yz
也在	yz
样子	yz
杂	za
早安	za
嘴巴	zb
早	zc
再次	zc
自从	zc
再	zd
做到	zd
走到	zd
则	ze
怎	zf
做法	zf
做饭	zf
增	zg
足够	zg
走过	zg
脏	zh
总会	zh
最后	zh
自	zi
造成	zi
组成	zi
赞	zj
自己	zj
增加	zj
最近	zj
最快	zk
走开	zk
做了	zl
走了	zl
怎么	zm
咱们	zm
字母	zm
灾难	zn
在内	zn
做	zo
作品	zp
增强	zq
早期	zq
钻	zr
责任	zr
自然	zr
总	zs
总算	zs
自私	zs
昨天	zt
暂停	zt
姿态	zt
组	zu
总是	zu
暂时	zu
最	zv
组织	zv
最终	zv
贼	zw
作为	zw
自我	zw
仔细	zx
自信	zx
走向	zx
尊	zy
怎样	zy
左右	zy
重要	zy
走	zz
坐在	zz
走在	zz
啊啊啊	aaa
暗暗地	aad
吖	aah
嗷嗷叫	aaj
锕	aak
阿	aap
腌	aav
爱不爱	aba
熬不过	abg
拗不过	abg
矮半截	abj
按比例	abl
阿波罗	abl
埃博拉	abl
奥巴马	abm
碍不着	abv
矮矬穷	acq
爱丁堡	adb
矮墩墩	add
安道尔	ade
阿道夫	adf
安多酚	adf
矮冬瓜	adg
爱德华	adh
矮大紧	adj
暗地里	adl
按道理	adl
奥地利	adl
安定区	adq
安德森	ads
熬到头	adt
爱迪生	adu
熬得住	adv
挨得着	adv
阿尔法	aef
奥尔良	ael
爱尔兰	ael
阿凡达	afd
阿房宫	afg
阿法狗	afg
阿富汗	afh
阿凡提	aft
按规定	agd
阿骨打	agd
挨个儿	age
矮个儿	age
按惯例	agl
熬过来	agl
按规律	agl
挨过去	agq
熬过去	agq
阿根廷	agt
爱国者	agv
爱国心	agx
矮个子	agz
啊哈哈	ahh
卬	ahp
昂	ahq
安魂曲	ahq
安河桥	ahq
安徽人	ahr
暗红色	ahs
安徽省	ahu
肮	ahv
爱好者	ahv
盎	ahw
霭	aic
鹌鹑蛋	aid
瑷	aig
按常规	aig
哎	aih
暗沉沉	aii
碍	aij
氨茶碱	aij
锿	aik
挨	ail
爱	aim
哀	ain
隘	aip
暧	aiq
矮	air
癌	ais
埃	ait
熬出头	ait
艾	aix
皑	aiy
嫒	aiz
安家费	ajf
按计划	ajh
爱剪辑	ajj
安居客	ajk
安静了	ajl
氨基酸	ajs
按键式	aju
癌基因	ajy
拗口令	akl
阿卡丽	akl
阿卡姆	akm
阿克曼	akm
爱科学	akx
奥利奥	ala
阿拉伯	alb
阿鲁巴	alb
阿拉丁	ald
奥利给	alg
安理会	alh
阿联酋	alq
爱丽丝	als
安乐死	als
俺老孙	als
Alt	alt
按理说	alu
安禄山	alu
爱立信	alx
阿里云	aly
安乐椅	aly
按摩店	amd
凹面镜	amj
阿玛尼	amn
安眠曲	amq
按摩器	amq
爱马仕	amu
按摩室	amu
安慕希	amx
安眠药	amy
按摩椅	amy
爱面子	amz
谙	and
俺	anf
唵	anh
案	ani
铵	ank
按	anl
鞍	anm
艹尼玛	anm
艹你妈	anm
鹌	ann
桉	ano
暗	anq
氨	anr
庵	ans
垵	ant
熬年头	ant
胺	anv
岸	any
盦	anz
凹	aoa
澳	aob
懊	aoc
岙	aoe
傲	aof
璈	aog
嗷	aoh
鏖	aok
拗	aol
奡	aon
隩	aop
廒	aos
坳	aot
袄	aou
熬	aow
薁	aox
翱	aoy
媪	aoz
安排表	apb
安排好	aph
安培计	apj
阿帕奇	apq
安排上	apu
阿婆主	apv
安排下	apx
矮穷矬	aqc
安全带	aqd
挨千刀	aqd
安全岛	aqd
安琪儿	aqe
安全阀	aqf
安全感	aqg
爱琴海	aqh
矮穷丑	aqi
安全局	aqj
安琪拉	aql
安全帽	aqm
安全门	aqm
爱情片	aqp
安全期	aqq
安全区	aqq
昂起头	aqt
安全套	aqt
安全性	aqx
安全线	aqx
爱奇艺	aqy
安全员	aqy
爱人民	arm
爱热闹	arn
奥斯卡	ask
阿萨姆	asm
阿斯玛	asm
凹透镜	atj
阿提拉	atl
奥特曼	atm
阿童木	atm
凹凸曼	atm
安兔兔	att
安徒生	atu
安胎药	aty
捱时间	auj
爱上了	aul
爱上你	aun
爱谁谁	auu
暗示着	auv
爱上我	auw
按顺序	aux
暗示性	aux
安装包	avb
安卓版	avb
安装版	avb
安卓机	avj
安装盘	avp
爱之深	avu
按这种	avv
艾薇儿	awe
奥委会	awh
安委会	awh
安慰剂	awj
癌晚期	awq
暗物质	awv
安慰性	awx
癌细胞	axb
阿西吧	axb
凹陷处	axi
阿修罗	axl
安息日	axr
爱学习	axx
按一按	aya
奥运村	ayc
奥运会	ayh
爱与恨	ayh
矮一截	ayj
按要求	ayq
哎哟喂	ayw
哎呦喂	ayw
按音序	ayx
哎呀呀	ayy
艾滋病	azb
爱祖国	azg
爱咋玩	azw
凹造型	azx
八	baa
白皑皑	baa
灞	bab
霸	bac
粑	bad
保安队	bad
不安定	bad
不安分	baf
吧	bah
备案号	bah
彼岸花	bah
羓	bai
不爱吃	bai
钯	bak
拔	bal
靶	bam
耙	ban
不安宁	ban
朳	bao
魃	bap
不安全	baq
笆	bar
疤	bas
坝	bat
不爱听	bat
不碍事	bau
巴	bav
吧？	baw
不安稳	baw
芭	bax
不安心	bax
白矮星	bax
岜	bay
跋	baz
邠	bba
滨	bbb
并不比	bbb
别逼逼	bbb
白板笔	bbb
白板擦	bbc
巴不得	bbd
办不到	bbd
不变的	bbd
棒棒哒	bbd
宝贝儿	bbe
傧	bbf
笨办法	bbf
八宝饭	bbf
背包袱	bbf
玢	bbg
比不过	bbg
本不该	bbg
把把关	bbg
步步高	bbg
并不会	bbh
不包含	bbh
并不好	bbh
版本号	bbh
白百何	bbh
宾	bbi
办不成	bbi
蹦蹦床	bbi
蹦蹦车	bbi
缤	bbj
八百斤	bbj
镔	bbk
不包括	bbk
背包客	bbk
殡	bbl
比不了	bbl
不必了	bbl
八百里	bbl
冰冰凉	bbl
帮帮忙	bbm
𰻝𰻝面	bbm
鬓	bbn
并不能	bbn
并不难	bbn
彬	bbo
抱不平	bbp
百白破	bbp
保不齐	bbq
北半球	bbq
并不如	bbr
被别人	bbr
播报人	bbr
棒棒糖	bbt
半边天	bbt
巴别塔	bbt
髌	bbu
并不是	bbu
比不上	bbu
帮不上	bbu
摆摆手	bbu
百八十	bbu
膑	bbv
憋不住	bbv
